,set,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
578,type1_2,13,0.0,4.0,10,0.0,mae,,,,0.25,0.0,0.09,0.0
579,type1_2,13,0.0,5.0,10,0.0,mae,,,,0.25,0.0,0.09,0.0
580,type1_2,13,0.0,6.0,10,0.0,mae,,,,0.25,0.0,0.09,0.0
581,power,13,0.0,0.0,10,0.0,mae,,,,,0.0,0.01,0.08
582,power,13,0.08333333333333333,0.0,10,0.0,mae,,,,,0.25,0.09,0.17
583,power,13,0.16666666666666666,0.0,10,0.0,mae,,,,,0.65,0.41,0.57
584,power,13,0.25,0.0,10,0.0,mae,,,,,0.9,0.57,0.91
585,power,13,0.3333333333333333,0.0,10,0.0,mae,,,,,1.0,0.81,1.0
586,power,13,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
587,power,13,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
588,type1_1,14,0.0,0.0,10,0.0,mse,0.0,0.01,0.02,0.08,0.08,0.16,0.01
589,type1_1,14,0.0,0.0,10,0.006666666666666667,mse,0.58,0.83,0.99,0.09,0.0,0.08,0.0
590,type1_1,14,0.0,0.0,10,0.013333333333333334,mse,0.99,1.0,1.0,0.09,0.0,0.08,0.0
591,type1_1,14,0.0,0.0,10,0.02,mse,1.0,1.0,1.0,0.09,0.0,0.08,0.0
592,type1_1,14,0.0,0.0,10,0.02666666666666667,mse,1.0,1.0,1.0,0.09,0.0,0.08,0.0
593,type1_1,14,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.0,0.08,0.08
594,type1_1,14,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.0,0.08,0.08
595,type1_2,14,0.0,0.0,10,0.0,mse,,,,0.0,0.08,0.16,0.0
596,type1_2,14,0.0,1.0,10,0.0,mse,,,,0.41,0.08,0.16,0.0
597,type1_2,14,0.0,2.0,10,0.0,mse,,,,0.65,0.08,0.24,0.0
598,type1_2,14,0.0,3.0,10,0.0,mse,,,,0.65,0.08,0.16,0.0
599,type1_2,14,0.0,4.0,10,0.0,mse,,,,0.65,0.08,0.16,0.0
600,type1_2,14,0.0,5.0,10,0.0,mse,,,,0.65,0.08,0.16,0.0
601,type1_2,14,0.0,6.0,10,0.0,mse,,,,0.65,0.08,0.16,0.0
602,power,14,0.0,0.0,10,0.0,mse,,,,,0.09,0.16,0.0
603,power,14,0.08333333333333333,0.0,10,0.0,mse,,,,,0.41,0.33,0.24
604,power,14,0.16666666666666666,0.0,10,0.0,mse,,,,,0.74,0.57,0.74
605,power,14,0.25,0.0,10,0.0,mse,,,,,0.9,0.81,0.99
606,power,14,0.3333333333333333,0.0,10,0.0,mse,,,,,1.0,0.9,1.0
607,power,14,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
608,power,14,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
609,type1_1,14,0.0,0.0,10,0.0,mae,0.0,0.01,0.02,0.08,0.08,0.08,0.0
610,type1_1,14,0.0,0.0,10,0.006666666666666667,mae,0.59,0.83,0.99,0.09,0.0,0.09,0.0
611,type1_1,14,0.0,0.0,10,0.013333333333333334,mae,0.99,1.0,1.0,0.09,0.0,0.09,0.0
612,type1_1,14,0.0,0.0,10,0.02,mae,1.0,1.0,1.0,0.09,0.0,0.08,0.0
613,type1_1,14,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.09,0.0,0.08,0.0
614,type1_1,14,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.0,0.08,0.0
615,type1_1,14,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.0,0.08,0.0
616,type1_2,14,0.0,0.0,10,0.0,mae,,,,0.0,0.08,0.08,0.0
617,type1_2,14,0.0,1.0,10,0.0,mae,,,,0.41,0.08,0.4,0.0
618,type1_2,14,0.0,2.0,10,0.0,mae,,,,0.65,0.08,0.41,0.0
619,type1_2,14,0.0,3.0,10,0.0,mae,,,,0.65,0.08,0.49,0.0
620,type1_2,14,0.0,4.0,10,0.0,mae,,,,0.65,0.08,0.57,0.0
621,type1_2,14,0.0,5.0,10,0.0,mae,,,,0.65,0.08,0.57,0.0
622,type1_2,14,0.0,6.0,10,0.0,mae,,,,0.65,0.08,0.65,0.0
623,power,14,0.0,0.0,10,0.0,mae,,,,,0.09,0.01,0.09
624,power,14,0.08333333333333333,0.0,10,0.0,mae,,,,,0.41,0.09,0.17
625,power,14,0.16666666666666666,0.0,10,0.0,mae,,,,,0.74,0.33,0.57
626,power,14,0.25,0.0,10,0.0,mae,,,,,0.9,0.57,0.91
627,power,14,0.3333333333333333,0.0,10,0.0,mae,,,,,1.0,0.81,0.99
628,power,14,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
629,power,14,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
630,type1_1,15,0.0,0.0,10,0.0,mse,0.01,0.0,0.0,0.17,0.16,0.17,0.0
631,type1_1,15,0.0,0.0,10,0.006666666666666667,mse,0.36,0.92,0.92,0.09,0.08,0.08,0.0
632,type1_1,15,0.0,0.0,10,0.013333333333333334,mse,0.92,1.0,1.0,0.09,0.08,0.08,0.0
633,type1_1,15,0.0,0.0,10,0.02,mse,1.0,1.0,1.0,0.08,0.08,0.08,0.0
634,type1_1,15,0.0,0.0,10,0.02666666666666667,mse,1.0,1.0,1.0,0.09,0.08,0.08,0.0
635,type1_1,15,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.08,0.08,0.0
636,type1_1,15,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.08,0.08,0.0
637,type1_2,15,0.0,0.0,10,0.0,mse,,,,0.0,0.0,0.0,0.0
638,type1_2,15,0.0,1.0,10,0.0,mse,,,,0.16,0.0,0.0,0.0
639,type1_2,15,0.0,2.0,10,0.0,mse,,,,0.33,0.0,0.16,0.0
640,type1_2,15,0.0,3.0,10,0.0,mse,,,,0.33,0.0,0.16,0.0
641,type1_2,15,0.0,4.0,10,0.0,mse,,,,0.34,0.0,0.16,0.0
642,type1_2,15,0.0,5.0,10,0.0,mse,,,,0.34,0.0,0.16,0.0
643,type1_2,15,0.0,6.0,10,0.0,mse,,,,0.34,0.0,0.16,0.0
644,power,15,0.0,0.0,10,0.0,mse,,,,,0.1,0.0,0.09
645,power,15,0.08333333333333333,0.0,10,0.0,mse,,,,,0.25,0.33,0.16
646,power,15,0.16666666666666666,0.0,10,0.0,mse,,,,,0.73,0.49,0.74
647,power,15,0.25,0.0,10,0.0,mse,,,,,0.91,0.81,0.99
648,power,15,0.3333333333333333,0.0,10,0.0,mse,,,,,0.99,0.9,1.0
649,power,15,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
650,power,15,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
651,type1_1,15,0.0,0.0,10,0.0,mae,0.0,0.0,0.0,0.17,0.16,0.17,0.0
652,type1_1,15,0.0,0.0,10,0.006666666666666667,mae,0.28,0.92,0.92,0.09,0.08,0.09,0.0
653,type1_1,15,0.0,0.0,10,0.013333333333333334,mae,0.92,1.0,1.0,0.09,0.08,0.08,0.0
654,type1_1,15,0.0,0.0,10,0.02,mae,1.0,1.0,1.0,0.08,0.08,0.08,0.0
655,type1_1,15,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
656,type1_1,15,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
657,type1_1,15,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.08,0.08,0.0
658,type1_2,15,0.0,0.0,10,0.0,mae,,,,0.0,0.0,0.0,0.0
659,type1_2,15,0.0,1.0,10,0.0,mae,,,,0.16,0.0,0.16,0.0
660,type1_2,15,0.0,2.0,10,0.0,mae,,,,0.33,0.0,0.16,0.0
661,type1_2,15,0.0,3.0,10,0.0,mae,,,,0.33,0.0,0.24,0.0
662,type1_2,15,0.0,4.0,10,0.0,mae,,,,0.34,0.0,0.25,0.0
663,type1_2,15,0.0,5.0,10,0.0,mae,,,,0.34,0.0,0.25,0.0
664,type1_2,15,0.0,6.0,10,0.0,mae,,,,0.34,0.0,0.25,0.0
665,power,15,0.0,0.0,10,0.0,mae,,,,,0.1,0.01,0.0
666,power,15,0.08333333333333333,0.0,10,0.0,mae,,,,,0.25,0.09,0.25
667,power,15,0.16666666666666666,0.0,10,0.0,mae,,,,,0.73,0.41,0.65
668,power,15,0.25,0.0,10,0.0,mae,,,,,0.91,0.57,0.91
669,power,15,0.3333333333333333,0.0,10,0.0,mae,,,,,0.99,0.81,0.99
670,power,15,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
671,power,15,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
672,type1_1,16,0.0,0.0,10,0.0,mse,0.0,0.0,0.0,0.16,0.09,0.08,0.08
673,type1_1,16,0.0,0.0,10,0.006666666666666667,mse,0.67,1.0,0.92,0.08,0.09,0.08,0.0
674,type1_1,16,0.0,0.0,10,0.013333333333333334,mse,0.92,1.0,0.92,0.08,0.09,0.08,0.0
675,type1_1,16,0.0,0.0,10,0.02,mse,0.92,1.0,0.92,0.08,0.09,0.08,0.0
676,type1_1,16,0.0,0.0,10,0.02666666666666667,mse,1.0,1.0,1.0,0.08,0.09,0.08,0.0
677,type1_1,16,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.09,0.08,0.0
678,type1_1,16,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.09,0.08,0.08
679,type1_2,16,0.0,0.0,10,0.0,mse,,,,0.0,0.01,0.0,0.08
680,type1_2,16,0.0,1.0,10,0.0,mse,,,,0.24,0.01,0.0,0.08
681,type1_2,16,0.0,2.0,10,0.0,mse,,,,0.41,0.01,0.16,0.08
682,type1_2,16,0.0,3.0,10,0.0,mse,,,,0.41,0.01,0.16,0.08
683,type1_2,16,0.0,4.0,10,0.0,mse,,,,0.41,0.01,0.16,0.08
684,type1_2,16,0.0,5.0,10,0.0,mse,,,,0.41,0.01,0.16,0.08
685,type1_2,16,0.0,6.0,10,0.0,mse,,,,0.41,0.01,0.16,0.08
686,power,16,0.0,0.0,10,0.0,mse,,,,,0.08,0.08,0.0
687,power,16,0.08333333333333333,0.0,10,0.0,mse,,,,,0.09,0.33,0.16
688,power,16,0.16666666666666666,0.0,10,0.0,mse,,,,,0.66,0.49,0.74
689,power,16,0.25,0.0,10,0.0,mse,,,,,0.91,0.81,0.99
690,power,16,0.3333333333333333,0.0,10,0.0,mse,,,,,0.99,0.9,1.0
691,power,16,0.41666666666666663,0.0,10,0.0,mse,,,,,0.99,0.92,1.0
692,power,16,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
693,type1_1,16,0.0,0.0,10,0.0,mae,0.0,0.0,0.0,0.16,0.09,0.17,0.16
694,type1_1,16,0.0,0.0,10,0.006666666666666667,mae,0.58,1.0,0.92,0.08,0.09,0.09,0.0
695,type1_1,16,0.0,0.0,10,0.013333333333333334,mae,1.0,1.0,0.92,0.08,0.09,0.09,0.0
696,type1_1,16,0.0,0.0,10,0.02,mae,1.0,1.0,0.92,0.08,0.09,0.08,0.0
697,type1_1,16,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.08,0.09,0.08,0.0
698,type1_1,16,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.09,0.08,0.0
699,type1_1,16,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.09,0.08,0.0
700,type1_2,16,0.0,0.0,10,0.0,mae,,,,0.0,0.01,0.0,0.08
701,type1_2,16,0.0,1.0,10,0.0,mae,,,,0.24,0.01,0.24,0.08
702,type1_2,16,0.0,2.0,10,0.0,mae,,,,0.41,0.01,0.24,0.08
703,type1_2,16,0.0,3.0,10,0.0,mae,,,,0.41,0.01,0.32,0.08
704,type1_2,16,0.0,4.0,10,0.0,mae,,,,0.41,0.01,0.33,0.08
705,type1_2,16,0.0,5.0,10,0.0,mae,,,,0.41,0.01,0.33,0.08
706,type1_2,16,0.0,6.0,10,0.0,mae,,,,0.41,0.01,0.33,0.08
707,power,16,0.0,0.0,10,0.0,mae,,,,,0.08,0.08,0.0
708,power,16,0.08333333333333333,0.0,10,0.0,mae,,,,,0.09,0.09,0.17
709,power,16,0.16666666666666666,0.0,10,0.0,mae,,,,,0.66,0.41,0.73
710,power,16,0.25,0.0,10,0.0,mae,,,,,0.91,0.57,0.91
711,power,16,0.3333333333333333,0.0,10,0.0,mae,,,,,0.99,0.81,0.99
712,power,16,0.41666666666666663,0.0,10,0.0,mae,,,,,0.99,0.9,1.0
713,power,16,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
714,type1_1,17,0.0,0.0,10,0.0,mse,0.0,0.16,0.0,0.16,0.08,0.16,0.0
715,type1_1,17,0.0,0.0,10,0.006666666666666667,mse,0.08,0.34,0.25,0.08,0.09,0.08,0.0
716,type1_1,17,0.0,0.0,10,0.013333333333333334,mse,0.58,0.84,0.92,0.08,0.09,0.08,0.0
717,type1_1,17,0.0,0.0,10,0.02,mse,0.75,1.0,1.0,0.08,0.09,0.08,0.0
718,type1_1,17,0.0,0.0,10,0.02666666666666667,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
719,type1_1,17,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
720,type1_1,17,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
721,type1_2,17,0.0,0.0,10,0.0,mse,,,,0.08,0.0,0.16,0.08
722,type1_2,17,0.0,1.0,10,0.0,mse,,,,0.33,0.0,0.08,0.08
723,type1_2,17,0.0,2.0,10,0.0,mse,,,,0.57,0.0,0.08,0.08
724,type1_2,17,0.0,3.0,10,0.0,mse,,,,0.57,0.0,0.08,0.08
725,type1_2,17,0.0,4.0,10,0.0,mse,,,,0.57,0.0,0.08,0.08
726,type1_2,17,0.0,5.0,10,0.0,mse,,,,0.57,0.0,0.08,0.08
727,type1_2,17,0.0,6.0,10,0.0,mse,,,,0.57,0.0,0.08,0.08
728,power,17,0.0,0.0,10,0.0,mse,,,,,0.0,0.16,0.0
729,power,17,0.08333333333333333,0.0,10,0.0,mse,,,,,0.33,0.33,0.24
730,power,17,0.16666666666666666,0.0,10,0.0,mse,,,,,0.81,0.49,0.66
731,power,17,0.25,0.0,10,0.0,mse,,,,,0.91,0.81,1.0
732,power,17,0.3333333333333333,0.0,10,0.0,mse,,,,,0.99,0.9,1.0
733,power,17,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
734,power,17,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
735,type1_1,17,0.0,0.0,10,0.0,mae,0.0,0.16,0.0,0.16,0.08,0.16,0.16
736,type1_1,17,0.0,0.0,10,0.006666666666666667,mae,0.09,0.34,0.25,0.08,0.09,0.08,0.0
737,type1_1,17,0.0,0.0,10,0.013333333333333334,mae,0.41,0.84,0.92,0.08,0.09,0.08,0.0
738,type1_1,17,0.0,0.0,10,0.02,mae,0.83,1.0,1.0,0.08,0.09,0.08,0.0
739,type1_1,17,0.0,0.0,10,0.02666666666666667,mae,0.92,1.0,1.0,0.08,0.01,0.08,0.0
740,type1_1,17,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.01,0.08,0.0
741,type1_1,17,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.01,0.08,0.0
742,type1_2,17,0.0,0.0,10,0.0,mae,,,,0.08,0.0,0.08,0.16
743,type1_2,17,0.0,1.0,10,0.0,mae,,,,0.33,0.0,0.24,0.16
744,type1_2,17,0.0,2.0,10,0.0,mae,,,,0.57,0.0,0.17,0.16
745,type1_2,17,0.0,3.0,10,0.0,mae,,,,0.57,0.0,0.25,0.16
746,type1_2,17,0.0,4.0,10,0.0,mae,,,,0.57,0.0,0.25,0.16
747,type1_2,17,0.0,5.0,10,0.0,mae,,,,0.57,0.0,0.25,0.16
748,type1_2,17,0.0,6.0,10,0.0,mae,,,,0.57,0.0,0.33,0.16
749,power,17,0.0,0.0,10,0.0,mae,,,,,0.0,0.09,0.01
750,power,17,0.08333333333333333,0.0,10,0.0,mae,,,,,0.33,0.17,0.17
751,power,17,0.16666666666666666,0.0,10,0.0,mae,,,,,0.81,0.41,0.41
752,power,17,0.25,0.0,10,0.0,mae,,,,,0.91,0.65,0.99
753,power,17,0.3333333333333333,0.0,10,0.0,mae,,,,,0.99,0.81,1.0
754,power,17,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
755,power,17,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
756,type1_1,18,0.0,0.0,10,0.0,mse,0.08,0.0,0.08,0.08,0.16,0.0,0.0
757,type1_1,18,0.0,0.0,10,0.006666666666666667,mse,0.58,0.75,0.91,0.09,0.09,0.08,0.0
758,type1_1,18,0.0,0.0,10,0.013333333333333334,mse,0.91,0.92,0.92,0.09,0.09,0.08,0.0
759,type1_1,18,0.0,0.0,10,0.02,mse,0.92,1.0,1.0,0.09,0.09,0.08,0.0
760,type1_1,18,0.0,0.0,10,0.02666666666666667,mse,0.92,1.0,1.0,0.09,0.09,0.08,0.0
761,type1_1,18,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.08,0.08,0.0
762,type1_1,18,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.09,0.08,0.08,0.08
763,type1_2,18,0.0,0.0,10,0.0,mse,,,,0.0,0.08,0.0,0.0
764,type1_2,18,0.0,1.0,10,0.0,mse,,,,0.33,0.08,0.08,0.0
765,type1_2,18,0.0,2.0,10,0.0,mse,,,,0.73,0.08,0.24,0.0
766,type1_2,18,0.0,3.0,10,0.0,mse,,,,0.73,0.08,0.24,0.0
767,type1_2,18,0.0,4.0,10,0.0,mse,,,,0.74,0.08,0.24,0.0
768,type1_2,18,0.0,5.0,10,0.0,mse,,,,0.74,0.08,0.24,0.0
769,type1_2,18,0.0,6.0,10,0.0,mse,,,,0.74,0.08,0.24,0.0
770,power,18,0.0,0.0,10,0.0,mse,,,,,0.01,0.08,0.0
771,power,18,0.08333333333333333,0.0,10,0.0,mse,,,,,0.41,0.33,0.16
772,power,18,0.16666666666666666,0.0,10,0.0,mse,,,,,0.65,0.49,0.74
773,power,18,0.25,0.0,10,0.0,mse,,,,,0.99,0.81,1.0
774,power,18,0.3333333333333333,0.0,10,0.0,mse,,,,,1.0,0.9,1.0
775,power,18,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
776,power,18,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
777,type1_1,18,0.0,0.0,10,0.0,mae,0.08,0.0,0.08,0.08,0.16,0.08,0.0
778,type1_1,18,0.0,0.0,10,0.006666666666666667,mae,0.58,0.75,0.91,0.09,0.09,0.09,0.0
779,type1_1,18,0.0,0.0,10,0.013333333333333334,mae,0.92,0.92,0.92,0.09,0.09,0.09,0.0
780,type1_1,18,0.0,0.0,10,0.02,mae,0.92,1.0,1.0,0.09,0.09,0.09,0.0
781,type1_1,18,0.0,0.0,10,0.02666666666666667,mae,0.92,1.0,1.0,0.09,0.09,0.09,0.0
782,type1_1,18,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.08,0.09,0.0
783,type1_1,18,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.09,0.08,0.09,0.0
784,type1_2,18,0.0,0.0,10,0.0,mae,,,,0.0,0.08,0.0,0.0
785,type1_2,18,0.0,1.0,10,0.0,mae,,,,0.33,0.08,0.33,0.0
786,type1_2,18,0.0,2.0,10,0.0,mae,,,,0.73,0.08,0.41,0.0
787,type1_2,18,0.0,3.0,10,0.0,mae,,,,0.73,0.08,0.57,0.0
788,type1_2,18,0.0,4.0,10,0.0,mae,,,,0.74,0.08,0.57,0.0
789,type1_2,18,0.0,5.0,10,0.0,mae,,,,0.74,0.08,0.57,0.0
790,type1_2,18,0.0,6.0,10,0.0,mae,,,,0.74,0.08,0.57,0.0
791,power,18,0.0,0.0,10,0.0,mae,,,,,0.01,0.09,0.0
792,power,18,0.08333333333333333,0.0,10,0.0,mae,,,,,0.41,0.17,0.17
793,power,18,0.16666666666666666,0.0,10,0.0,mae,,,,,0.65,0.41,0.65
794,power,18,0.25,0.0,10,0.0,mae,,,,,0.99,0.57,0.9
795,power,18,0.3333333333333333,0.0,10,0.0,mae,,,,,1.0,0.81,1.0
796,power,18,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
797,power,18,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
798,type1_1,19,0.0,0.0,10,0.0,mse,0.08,0.0,0.16,0.08,0.08,0.16,0.08
799,type1_1,19,0.0,0.0,10,0.006666666666666667,mse,0.5,0.83,0.67,0.09,0.08,0.08,0.0
800,type1_1,19,0.0,0.0,10,0.013333333333333334,mse,0.84,1.0,1.0,0.09,0.08,0.08,0.0
801,type1_1,19,0.0,0.0,10,0.02,mse,1.0,1.0,1.0,0.09,0.08,0.08,0.0
802,type1_1,19,0.0,0.0,10,0.02666666666666667,mse,1.0,1.0,1.0,0.09,0.08,0.08,0.0
803,type1_1,19,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.08,0.08,0.0
804,type1_1,19,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.08,0.08,0.0
805,type1_2,19,0.0,0.0,10,0.0,mse,,,,0.0,0.0,0.08,0.0
806,type1_2,19,0.0,1.0,10,0.0,mse,,,,0.32,0.0,0.16,0.0
807,type1_2,19,0.0,2.0,10,0.0,mse,,,,0.56,0.0,0.32,0.0
808,type1_2,19,0.0,3.0,10,0.0,mse,,,,0.57,0.0,0.24,0.0
809,type1_2,19,0.0,4.0,10,0.0,mse,,,,0.57,0.0,0.24,0.0
810,type1_2,19,0.0,5.0,10,0.0,mse,,,,0.57,0.0,0.24,0.0
811,type1_2,19,0.0,6.0,10,0.0,mse,,,,0.57,0.0,0.24,0.0
812,power,19,0.0,0.0,10,0.0,mse,,,,,0.01,0.16,0.08
813,power,19,0.08333333333333333,0.0,10,0.0,mse,,,,,0.49,0.33,0.16
814,power,19,0.16666666666666666,0.0,10,0.0,mse,,,,,0.66,0.49,0.74
815,power,19,0.25,0.0,10,0.0,mse,,,,,0.99,0.73,0.99
816,power,19,0.3333333333333333,0.0,10,0.0,mse,,,,,0.99,0.9,1.0
817,power,19,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
818,power,19,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
819,type1_1,19,0.0,0.0,10,0.0,mae,0.08,0.0,0.16,0.08,0.08,0.08,0.0
820,type1_1,19,0.0,0.0,10,0.006666666666666667,mae,0.58,0.83,0.67,0.09,0.08,0.09,0.0
821,type1_1,19,0.0,0.0,10,0.013333333333333334,mae,0.84,1.0,1.0,0.09,0.08,0.09,0.0
822,type1_1,19,0.0,0.0,10,0.02,mae,0.92,1.0,1.0,0.09,0.08,0.08,0.0
823,type1_1,19,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
824,type1_1,19,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
825,type1_1,19,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.08,0.08,0.0
826,type1_2,19,0.0,0.0,10,0.0,mae,,,,0.0,0.0,0.0,0.0
827,type1_2,19,0.0,1.0,10,0.0,mae,,,,0.32,0.0,0.32,0.0
828,type1_2,19,0.0,2.0,10,0.0,mae,,,,0.56,0.0,0.32,0.0
829,type1_2,19,0.0,3.0,10,0.0,mae,,,,0.57,0.0,0.32,0.0
830,type1_2,19,0.0,4.0,10,0.0,mae,,,,0.57,0.0,0.48,0.0
831,type1_2,19,0.0,5.0,10,0.0,mae,,,,0.57,0.0,0.48,0.0
832,type1_2,19,0.0,6.0,10,0.0,mae,,,,0.57,0.0,0.48,0.0
833,power,19,0.0,0.0,10,0.0,mae,,,,,0.01,0.01,0.0
834,power,19,0.08333333333333333,0.0,10,0.0,mae,,,,,0.49,0.09,0.17
835,power,19,0.16666666666666666,0.0,10,0.0,mae,,,,,0.66,0.41,0.65
836,power,19,0.25,0.0,10,0.0,mae,,,,,0.99,0.65,0.91
837,power,19,0.3333333333333333,0.0,10,0.0,mae,,,,,0.99,0.81,1.0
838,power,19,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
839,power,19,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
840,type1_1,20,0.0,0.0,10,0.0,mse,0.02,0.0,0.02,0.17,0.09,0.09,0.0
841,type1_1,20,0.0,0.0,10,0.006666666666666667,mse,0.11,0.26,0.19,0.09,0.1,0.08,0.0
842,type1_1,20,0.0,0.0,10,0.013333333333333334,mse,0.35,0.84,0.76,0.09,0.1,0.08,0.0
843,type1_1,20,0.0,0.0,10,0.02,mse,0.76,1.0,0.92,0.09,0.1,0.08,0.01
844,type1_1,20,0.0,0.0,10,0.02666666666666667,mse,0.76,1.0,1.0,0.09,0.1,0.08,0.01
845,type1_1,20,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.1,0.08,0.01
846,type1_1,20,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.1,0.08,0.01
847,type1_2,20,0.0,0.0,10,0.0,mse,,,,0.0,0.0,0.0,0.08
848,type1_2,20,0.0,1.0,10,0.0,mse,,,,0.26,0.0,0.08,0.08
849,type1_2,20,0.0,2.0,10,0.0,mse,,,,0.5,0.0,0.08,0.08
850,type1_2,20,0.0,3.0,10,0.0,mse,,,,0.5,0.0,0.08,0.08
851,type1_2,20,0.0,4.0,10,0.0,mse,,,,0.5,0.0,0.08,0.08
852,type1_2,20,0.0,5.0,10,0.0,mse,,,,0.5,0.0,0.08,0.08
853,type1_2,20,0.0,6.0,10,0.0,mse,,,,0.5,0.0,0.08,0.08
854,power,20,0.0,0.0,10,0.0,mse,,,,,0.02,0.17,0.0
855,power,20,0.08333333333333333,0.0,10,0.0,mse,,,,,0.25,0.33,0.08
856,power,20,0.16666666666666666,0.0,10,0.0,mse,,,,,0.81,0.57,0.74
857,power,20,0.25,0.0,10,0.0,mse,,,,,0.91,0.81,0.99
858,power,20,0.3333333333333333,0.0,10,0.0,mse,,,,,1.0,0.9,1.0
859,power,20,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,0.92,1.0
860,power,20,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
861,type1_1,20,0.0,0.0,10,0.0,mae,0.0,0.0,0.02,0.17,0.09,0.09,0.08
862,type1_1,20,0.0,0.0,10,0.006666666666666667,mae,0.11,0.26,0.19,0.09,0.1,0.09,0.0
863,type1_1,20,0.0,0.0,10,0.013333333333333334,mae,0.43,0.84,0.76,0.09,0.1,0.09,0.0
864,type1_1,20,0.0,0.0,10,0.02,mae,0.59,1.0,0.92,0.09,0.1,0.09,0.0
865,type1_1,20,0.0,0.0,10,0.02666666666666667,mae,0.92,1.0,1.0,0.09,0.1,0.08,0.0
866,type1_1,20,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.1,0.08,0.0
867,type1_1,20,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.1,0.08,0.0
868,type1_2,20,0.0,0.0,10,0.0,mae,,,,0.0,0.0,0.0,0.08
