,set,p,ba,c,theta,skew,u,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2,stfr_time,resit_time,gcm_time,crt_time,cpt_time,rbpt_time,rbpt2_time
316,type1_sim,30,1,0.0,3,0,0,0.005,mse,,,,0.3916666666666666,0.0916666666666666,0.1416666666666666,,,,,0.0174219320217768,0.6165834963321686,0.0004558056592941,
317,type1_sim,30,1,0.0,3,0,0,0.01,mse,,,,0.4208333333333333,0.09375,0.1625,,,,,0.0179541279872258,0.6128633454442024,0.0004598488410313,
318,type1_sim,30,1,0.0,3,0,0,0.015,mse,,,,0.44375,0.09375,0.1770833333333333,,,,,0.0175619805852572,0.5988568718234698,0.0004343767960866,
319,type1_sim,30,1,0.0,3,0,0,0.02,mse,,,,0.4708333333333333,0.09375,0.1958333333333333,,,,,0.0175103272000948,0.599572378396988,0.000434340039889,
320,type1_sim,30,1,0.0,4,0,0,0.0,mse,,,,0.3770833333333333,0.0770833333333333,0.1229166666666666,,,,,0.0167754610379536,0.5900345951318741,0.0004642049471537,
321,type1_sim,30,1,0.0,4,0,0,0.005,mse,,,,0.4375,0.0895833333333333,0.1541666666666666,,,,,0.0169174368182818,0.5912594800194104,0.0004340236385663,
322,type1_sim,30,1,0.0,4,0,0,0.01,mse,,,,0.46875,0.0791666666666666,0.18125,,,,,0.0169889623920122,0.6015389705697696,0.0004434163371721,
323,type1_sim,30,1,0.0,4,0,0,0.015,mse,,,,0.5104166666666666,0.0916666666666666,0.2,,,,,0.0162009671330451,0.591499384244283,0.0004500756661097,
324,type1_sim,30,1,0.0,4,0,0,0.02,mse,,,,0.54375,0.0854166666666666,0.2270833333333333,,,,,0.0186664626002311,0.6350307106971741,0.000453241666158,
325,type1_reg,30,1,0.0,0,0,0,0.0,mse,0.0520833333333333,0.0875,0.0854166666666666,,,0.1145833333333333,0.0916666666666666,0.0007583757241566,0.1060684651136398,0.0004981577396392,,,0.0004816601673762,0.826451318959395
326,type1_reg,30,1,0.0,0,0,0,0.005,mse,0.6666666666666666,0.9041666666666668,0.9375,,,0.1083333333333333,0.125,0.0007984176278114,0.1123656024535497,0.0005539303024609,,,0.0005417903264363,0.8199402501185735
327,type1_reg,30,1,0.0,0,0,0,0.01,mse,0.9666666666666668,1.0,1.0,,,0.0979166666666666,0.125,0.000809500614802,0.1124794334173202,0.0006833503643671,,,0.000506376226743,0.8274327158927918
328,type1_reg,30,1,0.0,0,0,0,0.015,mse,1.0,1.0,1.0,,,0.0854166666666666,0.1333333333333333,0.0007761687040328,0.1126478786269823,0.0005493854482968,,,0.0005038902163505,0.8317856644590695
329,type1_reg,30,1,0.0,0,0,0,0.02,mse,1.0,1.0,1.0,,,0.0791666666666666,0.1354166666666666,0.0007471630970637,0.106514739493529,0.0005056103070576,,,0.000492043296496,0.8082012886802356
330,power,30,1,0.0,0,0,0,0.0,mse,0.0520833333333333,0.0854166666666666,0.0854166666666666,0.0916666666666666,0.0875,0.1145833333333333,0.0916666666666666,0.0005363782246907,0.082373522222042,0.0004537651936213,0.0145338584979375,0.5052073508501053,0.0003914237022399,0.6237307737270991
331,power,30,1,0.1,0,0,0,0.0,mse,1.0,1.0,1.0,0.4333333333333333,0.3583333333333333,0.2791666666666667,0.4479166666666667,0.0006096467375755,0.0908836722373962,0.0004751831293106,0.0164225091536839,0.558025161921978,0.0004136612017949,0.8590843439102173
332,power,30,1,0.2,0,0,0,0.0,mse,1.0,1.0,1.0,0.8333333333333334,0.7395833333333334,0.5375,0.875,0.0006782864530881,0.0964601760109265,0.0004833807547887,0.0177153800924619,0.5907426123817762,0.0004511798421541,0.7156126365065575
333,power,30,1,0.3,0,0,0,0.0,mse,1.0,1.0,1.0,0.9895833333333334,0.95,0.7854166666666667,0.9791666666666666,0.0005696828166643,0.0902138342459996,0.0004414598147074,0.0167929396033287,0.5743498593568802,0.0004435703158378,0.7957552631696065
334,power,30,1,0.4,0,0,0,0.0,mse,1.0,1.0,1.0,1.0,1.0,0.9270833333333334,1.0,0.0005807931224505,0.0866639718413353,0.0004334499438603,0.015363269050916,0.5456327115495999,0.0004263902703921,0.7390398606657982
335,type1_sim,30,1,0.0,0,3,0,0.0,mse,,,,0.0833333333333333,0.1083333333333333,0.0958333333333333,,,,,0.0182261144121487,0.6233483915527661,0.0004671012361844,
336,type1_sim,30,1,0.0,0,3,0,0.005,mse,,,,0.1166666666666666,0.125,0.10625,,,,,0.017782586812973,0.6021969020366669,0.0004324714342753,
337,type1_sim,30,1,0.0,0,3,0,0.01,mse,,,,0.1104166666666666,0.1479166666666666,0.0895833333333333,,,,,0.0178421994050343,0.5990677863359452,0.0004303365945816,
338,type1_sim,30,1,0.0,0,3,0,0.015,mse,,,,0.1125,0.15,0.0895833333333333,,,,,0.0178760886192321,0.6049243211746216,0.0004328514138857,
339,type1_sim,30,1,0.0,0,3,0,0.02,mse,,,,0.1166666666666666,0.1270833333333333,0.0833333333333333,,,,,0.0170584867397944,0.5993354042371114,0.0004430015881856,
340,type1_sim,30,1,0.0,1,3,0,0.0,mse,,,,0.2895833333333333,0.1,0.1229166666666666,,,,,0.0156244571010271,0.5649742995699246,0.00042608131965,
341,type1_sim,30,1,0.0,1,3,0,0.005,mse,,,,0.5583333333333333,0.1395833333333333,0.15,,,,,0.0163293808698654,0.5814678410689036,0.0003993734717369,
342,type1_sim,30,1,0.0,1,3,0,0.01,mse,,,,0.5895833333333333,0.1395833333333333,0.15,,,,,0.0169722452759742,0.5842376778523127,0.0004142805933952,
343,type1_sim,30,1,0.0,1,3,0,0.015,mse,,,,0.5833333333333334,0.14375,0.15,,,,,0.0162555148204167,0.5753191659847895,0.0004380037387212,
344,type1_sim,30,1,0.0,1,3,0,0.02,mse,,,,0.5958333333333333,0.125,0.15,,,,,0.0158338253696759,0.5761552467942238,0.0004066040118535,
345,type1_sim,30,1,0.0,2,3,0,0.0,mse,,,,0.4104166666666666,0.09375,0.1479166666666666,,,,,0.0154447227716445,0.5611024707555771,0.0004049773017565,
346,type1_sim,30,1,0.0,2,3,0,0.005,mse,,,,0.7875,0.1479166666666666,0.1708333333333333,,,,,0.0168403685092926,0.5748057767748833,0.0004249304533004,
347,type1_sim,30,1,0.0,2,3,0,0.01,mse,,,,0.8020833333333334,0.125,0.1916666666666666,,,,,0.0166175430019696,0.5712755257884662,0.0004242191712061,
348,type1_sim,30,1,0.0,2,3,0,0.015,mse,,,,0.8104166666666667,0.125,0.2145833333333333,,,,,0.017826693256696,0.5957559287548065,0.0004198362429936,
349,type1_sim,30,1,0.0,2,3,0,0.02,mse,,,,0.8270833333333333,0.1416666666666666,0.2333333333333333,,,,,0.0178468689322471,0.5935883482297262,0.0004160866141319,
350,type1_sim,30,1,0.0,3,3,0,0.0,mse,,,,0.4416666666666666,0.1,0.1416666666666666,,,,,0.0179418474435806,0.5929147278269132,0.000408827761809,
351,type1_sim,30,1,0.0,3,3,0,0.005,mse,,,,0.8375,0.1291666666666666,0.19375,,,,,0.0164492423335711,0.5875120123227437,0.0004511261979738,
352,type1_sim,30,1,0.0,3,3,0,0.01,mse,,,,0.85625,0.15625,0.2208333333333333,,,,,0.0171899283925692,0.5986726706226667,0.0004448354244232,
353,type1_sim,30,1,0.0,3,3,0,0.015,mse,,,,0.88125,0.13125,0.2729166666666666,,,,,0.0157808696230252,0.5728650758663814,0.000416608651479,
354,type1_sim,30,1,0.0,3,3,0,0.02,mse,,,,0.9083333333333332,0.1479166666666666,0.3145833333333333,,,,,0.0152475297451019,0.5681366751591365,0.0004115576545397,
355,type1_sim,30,1,0.0,4,3,0,0.0,mse,,,,0.45625,0.1104166666666666,0.1333333333333333,,,,,0.0163065900405248,0.5831081668535868,0.0004193688432375,
356,type1_sim,30,1,0.0,4,3,0,0.005,mse,,,,0.8645833333333334,0.1479166666666666,0.2145833333333333,,,,,0.0171526297926902,0.582110155125459,0.000456732014815,
357,type1_sim,30,1,0.0,4,3,0,0.01,mse,,,,0.9041666666666668,0.1416666666666666,0.2541666666666666,,,,,0.016180382668972,0.5742265110214552,0.0004182269175847,
358,type1_sim,30,1,0.0,4,3,0,0.015,mse,,,,0.9416666666666668,0.1479166666666666,0.3208333333333333,,,,,0.0172406862179438,0.5813247993588447,0.0004211773475011,
359,type1_sim,30,1,0.0,4,3,0,0.02,mse,,,,0.9645833333333332,0.1416666666666666,0.3625,,,,,0.0166951611638069,0.5916799426078796,0.0004370207587877,
360,type1_reg,30,1,0.0,0,3,0,0.0,mse,0.0916666666666666,0.1270833333333333,0.1,,,0.0958333333333333,0.0833333333333333,0.0007232035199801,0.1012611230214436,0.0004806409279505,,,0.0004921933015187,0.8229021653532982
361,type1_reg,30,1,0.0,0,3,0,0.005,mse,0.9145833333333332,1.0,1.0,,,0.10625,0.1083333333333333,0.0006449888149897,0.0948764940102895,0.0004735335707664,,,0.0004382595419883,0.7919028148055076
362,type1_reg,30,1,0.0,0,3,0,0.01,mse,1.0,1.0,1.0,,,0.0895833333333333,0.1166666666666666,0.0007343331972757,0.1022447044650713,0.0005040710171063,,,0.0004929249485333,0.83021193643411
363,type1_reg,30,1,0.0,0,3,0,0.015,mse,1.0,1.0,1.0,,,0.0895833333333333,0.1208333333333333,0.0007347936431566,0.1024849052230517,0.0004927828907966,,,0.0004612013697624,0.8123234912753106
364,type1_reg,30,1,0.0,0,3,0,0.02,mse,1.0,1.0,1.0,,,0.0833333333333333,0.11875,0.000675585369269,0.0954223280151685,0.0004838615655899,,,0.0004319240649541,0.8043176179130872
365,power,30,1,0.0,0,3,0,0.0,mse,0.0916666666666666,0.125,0.1,0.08125,0.09375,0.0958333333333333,0.0833333333333333,0.000690325597922,0.0944196790456771,0.0004733726382255,0.0170078724622726,0.5807550564408303,0.0004420151313145,0.7150605360666911
366,power,30,1,0.1,0,3,0,0.0,mse,1.0,1.0,1.0,0.6729166666666667,0.5875,0.4416666666666666,0.7166666666666667,0.0005989700555801,0.0932172780235608,0.0004953106244405,0.0168842007716496,0.5662073011199633,0.0004315470655759,0.690261093278726
367,power,30,1,0.2,0,3,0,0.0,mse,1.0,1.0,1.0,0.9875,0.9666666666666668,0.8145833333333333,0.9895833333333334,0.0007075930635134,0.1027916039029757,0.0005029554168383,0.0193019201358159,0.6329399312535922,0.0004860212405522,0.7643287832538287
368,power,30,1,0.3,0,3,0,0.0,mse,1.0,1.0,1.0,1.0,1.0,0.9770833333333332,1.0,0.0005713537335395,0.0887016668915748,0.0004467124740282,0.0165342504779497,0.5496201192339262,0.000418613354365,0.7485983197887739
369,power,30,1,0.4,0,3,0,0.0,mse,1.0,1.0,1.0,1.0,1.0,0.9979166666666668,1.0,0.000507016479969,0.0787200301885604,0.0003949041167894,0.0140396292010943,0.4943060566981633,0.0003880744179089,0.5735750993092855
370,type1_sim,40,1,0.0,0,0,0,0.0,mse,,,,0.1,0.0895833333333333,0.0895833333333333,,,,,0.0169594292839368,0.5936214367548625,0.0004736656943957,
371,type1_sim,40,1,0.0,0,0,0,0.005,mse,,,,0.1145833333333333,0.1083333333333333,0.1020833333333333,,,,,0.0163013964891433,0.5608656227588653,0.0004399334390958,
372,type1_sim,40,1,0.0,0,0,0,0.01,mse,,,,0.1145833333333333,0.1125,0.09375,,,,,0.0160060693820317,0.5635828038056692,0.0004208922386169,
373,type1_sim,40,1,0.0,0,0,0,0.015,mse,,,,0.1083333333333333,0.1,0.0875,,,,,0.0142384434739748,0.5460303783416748,0.0004267926017443,
374,type1_sim,40,1,0.0,0,0,0,0.02,mse,,,,0.1145833333333333,0.1125,0.0791666666666666,,,,,0.0155863637725512,0.5553588261206944,0.0004339550932248,
375,type1_sim,40,1,0.0,1,0,0,0.0,mse,,,,0.1916666666666666,0.1,0.1104166666666666,,,,,0.0150233641266822,0.5525170534849166,0.0004252423842748,
376,type1_sim,40,1,0.0,1,0,0,0.005,mse,,,,0.1979166666666666,0.10625,0.1145833333333333,,,,,0.015069256722927,0.5492127339045206,0.0004142875472704,
377,type1_sim,40,1,0.0,1,0,0,0.01,mse,,,,0.2020833333333333,0.1041666666666666,0.1145833333333333,,,,,0.0165889099240303,0.5778243874510129,0.0004557659228642,
378,type1_sim,40,1,0.0,1,0,0,0.015,mse,,,,0.2083333333333333,0.10625,0.1145833333333333,,,,,0.0211667646964391,0.6390727659066519,0.0004622712731361,
379,type1_sim,40,1,0.0,1,0,0,0.02,mse,,,,0.20625,0.1208333333333333,0.1145833333333333,,,,,0.0176374197006225,0.6040558829903603,0.0004523277282714,
380,type1_sim,40,1,0.0,2,0,0,0.0,mse,,,,0.2979166666666666,0.09375,0.1291666666666666,,,,,0.0184876968463261,0.6055729026595752,0.0004717911283175,
381,type1_sim,40,1,0.0,2,0,0,0.005,mse,,,,0.3145833333333333,0.0979166666666666,0.1291666666666666,,,,,0.0185099417964617,0.6278327922026317,0.0004768853386243,
382,type1_sim,40,1,0.0,2,0,0,0.01,mse,,,,0.3229166666666667,0.1020833333333333,0.1416666666666666,,,,,0.0184633553028106,0.6227783640225728,0.000488224128882,
383,type1_sim,40,1,0.0,2,0,0,0.015,mse,,,,0.34375,0.1104166666666666,0.1604166666666666,,,,,0.0199021046360333,0.6084756031632423,0.0004274452726046,
384,type1_sim,40,1,0.0,2,0,0,0.02,mse,,,,0.3479166666666666,0.10625,0.175,,,,,0.0174931262930234,0.5888425464431445,0.0004480302333831,
385,type1_sim,40,1,0.0,3,0,0,0.0,mse,,,,0.3520833333333333,0.0916666666666666,0.1270833333333333,,,,,0.0180961956580479,0.6022699922323227,0.0004988888899485,
386,type1_sim,40,1,0.0,3,0,0,0.005,mse,,,,0.3645833333333333,0.10625,0.1520833333333333,,,,,0.0175662701328595,0.5816593771179517,0.0004353741804758,
387,type1_sim,40,1,0.0,3,0,0,0.01,mse,,,,0.3916666666666666,0.09375,0.18125,,,,,0.0193894286950429,0.6215345238645872,0.0004605367779731,
388,type1_sim,40,1,0.0,3,0,0,0.015,mse,,,,0.41875,0.1166666666666666,0.1958333333333333,,,,,0.0175281415383021,0.6094306781888008,0.0004476885000864,
389,type1_sim,40,1,0.0,3,0,0,0.02,mse,,,,0.4479166666666667,0.0958333333333333,0.2229166666666666,,,,,0.0184347654382387,0.6094931786259016,0.000477164487044,
390,type1_sim,40,1,0.0,4,0,0,0.0,mse,,,,0.3958333333333333,0.0895833333333333,0.1458333333333333,,,,,0.0178959116339683,0.600752821067969,0.0004729236165682,
391,type1_sim,40,1,0.0,4,0,0,0.005,mse,,,,0.425,0.1125,0.1645833333333333,,,,,0.0191016679008801,0.6358920961618424,0.0005325789252916,
392,type1_sim,40,1,0.0,4,0,0,0.01,mse,,,,0.4520833333333333,0.11875,0.19375,,,,,0.017965392768383,0.5924397433797518,0.0004617700974146,
393,type1_sim,40,1,0.0,4,0,0,0.015,mse,,,,0.4916666666666666,0.1104166666666666,0.2208333333333333,,,,,0.0186053832372029,0.6295557702581088,0.0004403635859489,
394,type1_sim,40,1,0.0,4,0,0,0.02,mse,,,,0.54375,0.1,0.2604166666666667,,,,,0.0168590123454729,0.5833679646253586,0.0004238814115524,
395,type1_reg,40,1,0.0,0,0,0,0.0,mse,0.0541666666666666,0.1020833333333333,0.1,,,0.0895833333333333,0.15,0.0006124213337898,0.1138465821743011,0.0005549286802609,,,0.0005515043934186,0.8398300593098005
396,type1_reg,40,1,0.0,0,0,0,0.005,mse,0.5229166666666667,0.7583333333333333,0.8166666666666667,,,0.1020833333333333,0.2291666666666666,0.0005929321050643,0.1124798054496447,0.0005515918135643,,,0.000525123377641,0.8395531644423803
397,type1_reg,40,1,0.0,0,0,0,0.01,mse,0.9020833333333332,0.9979166666666668,1.0,,,0.09375,0.35,0.0005732576052347,0.1085384468237559,0.0005601520339647,,,0.0005503748854001,0.825150387485822
398,type1_reg,40,1,0.0,0,0,0,0.015,mse,0.9875,1.0,1.0,,,0.0875,0.4958333333333333,0.000598187247912,0.093417731920878,0.000452018280824,,,0.0004458740353584,0.8236445640524228
399,type1_reg,40,1,0.0,0,0,0,0.02,mse,1.0,1.0,1.0,,,0.0791666666666666,0.6583333333333333,0.0005855187773704,0.1148695265253385,0.0005403007070223,,,0.0005483984947204,0.8400733093420665
400,type1_semisup,40,1,0.0,0,0,0,0.0,mse,,,,,,,0.15,,,,,,,0.838239864508311
401,type1_semisup,40,1,0.0,0,0,0,0.005,mse,,,,,,,0.2291666666666666,,,,,,,0.8371470496058464
402,type1_semisup,40,1,0.0,0,0,0,0.01,mse,,,,,,,0.35,,,,,,,0.835288908580939
403,type1_semisup,40,1,0.0,0,0,0,0.015,mse,,,,,,,0.4958333333333333,,,,,,,0.8289084538817406
404,type1_semisup,40,1,0.0,0,0,0,0.02,mse,,,,,,,0.6583333333333333,,,,,,,0.8246864140033722
405,type1_semisup,40,1,0.0,0,0,50,0.0,mse,,,,,,,0.1229166666666666,,,,,,,0.9667764375607172
406,type1_semisup,40,1,0.0,0,0,50,0.005,mse,,,,,,,0.1875,,,,,,,0.912879001100858
407,type1_semisup,40,1,0.0,0,0,50,0.01,mse,,,,,,,0.3,,,,,,,0.9236810818314553
408,type1_semisup,40,1,0.0,0,0,50,0.015,mse,,,,,,,0.44375,,,,,,,0.916766093671322
409,type1_semisup,40,1,0.0,0,0,50,0.02,mse,,,,,,,0.5854166666666667,,,,,,,0.927059515317281
410,type1_semisup,40,1,0.0,0,0,100,0.0,mse,,,,,,,0.1208333333333333,,,,,,,0.9793075760205586
411,type1_semisup,40,1,0.0,0,0,100,0.005,mse,,,,,,,0.1645833333333333,,,,,,,1.003566533823808
412,type1_semisup,40,1,0.0,0,0,100,0.01,mse,,,,,,,0.2041666666666666,,,,,,,1.0110824957489968
413,type1_semisup,40,1,0.0,0,0,100,0.015,mse,,,,,,,0.2395833333333333,,,,,,,0.9930286407470704
414,type1_semisup,40,1,0.0,0,0,100,0.02,mse,,,,,,,0.3270833333333333,,,,,,,1.066529876490434
415,type1_semisup,40,1,0.0,0,0,500,0.0,mse,,,,,,,0.1104166666666666,,,,,,,2.0219342529773714
416,type1_semisup,40,1,0.0,0,0,500,0.005,mse,,,,,,,0.13125,,,,,,,1.7653275921940803
417,type1_semisup,40,1,0.0,0,0,500,0.01,mse,,,,,,,0.1354166666666666,,,,,,,1.8078263039390243
418,type1_semisup,40,1,0.0,0,0,500,0.015,mse,,,,,,,0.1395833333333333,,,,,,,1.7847835327188173
419,type1_semisup,40,1,0.0,0,0,500,0.02,mse,,,,,,,0.1416666666666666,,,,,,,1.750727579991023
420,type1_semisup,40,1,0.0,0,0,1000,0.0,mse,,,,,,,0.1083333333333333,,,,,,,3.244642021258672
421,type1_semisup,40,1,0.0,0,0,1000,0.005,mse,,,,,,,0.1083333333333333,,,,,,,3.340207441647848
422,type1_semisup,40,1,0.0,0,0,1000,0.01,mse,,,,,,,0.1083333333333333,,,,,,,3.311354097227256
423,type1_semisup,40,1,0.0,0,0,1000,0.015,mse,,,,,,,0.1083333333333333,,,,,,,3.2552866702278456
424,type1_semisup,40,1,0.0,0,0,1000,0.02,mse,,,,,,,0.1083333333333333,,,,,,,3.2084314852952955
425,type1_sim,40,1,0.0,0,3,0,0.0,mse,,,,0.10625,0.0916666666666666,0.10625,,,,,0.0163575887680053,0.5687812368075053,0.0004119967420895,
426,type1_sim,40,1,0.0,0,3,0,0.005,mse,,,,0.1145833333333333,0.1041666666666666,0.11875,,,,,0.021140785018603,0.6575331588586172,0.0005291983485221,
427,type1_sim,40,1,0.0,0,3,0,0.01,mse,,,,0.1208333333333333,0.1229166666666666,0.1020833333333333,,,,,0.0159343471129735,0.5764198506871859,0.0004204054673512,
428,type1_sim,40,1,0.0,0,3,0,0.015,mse,,,,0.1145833333333333,0.1145833333333333,0.0958333333333333,,,,,0.0168529361486434,0.5767975479364396,0.0004210437337557,
429,type1_sim,40,1,0.0,0,3,0,0.02,mse,,,,0.125,0.1083333333333333,0.08125,,,,,0.0170529663562774,0.5875988364219665,0.0004370714227358,
430,type1_sim,40,1,0.0,1,3,0,0.0,mse,,,,0.2916666666666667,0.0833333333333333,0.1208333333333333,,,,,0.0173374012112617,0.585146759947141,0.00049652804931,
431,type1_sim,40,1,0.0,1,3,0,0.005,mse,,,,0.5625,0.1229166666666666,0.1520833333333333,,,,,0.0174319356679916,0.592310010890166,0.0004903564850489,
432,type1_sim,40,1,0.0,1,3,0,0.01,mse,,,,0.5770833333333333,0.1208333333333333,0.1520833333333333,,,,,0.0173648675282796,0.5648852378129959,0.0004424427946408,
433,type1_sim,40,1,0.0,1,3,0,0.015,mse,,,,0.5895833333333333,0.1145833333333333,0.1520833333333333,,,,,0.0165242726604143,0.557251371939977,0.0003984709580739,
434,type1_sim,40,1,0.0,1,3,0,0.02,mse,,,,0.6,0.1083333333333333,0.1520833333333333,,,,,0.0149010350306828,0.5474244222044945,0.0004315560062726,
435,type1_sim,40,1,0.0,2,3,0,0.0,mse,,,,0.4020833333333333,0.08125,0.1270833333333333,,,,,0.0156753525137901,0.5436169231931368,0.0003890976309776,
436,type1_sim,40,1,0.0,2,3,0,0.005,mse,,,,0.7583333333333333,0.1208333333333333,0.16875,,,,,0.015085973838965,0.5430417468150457,0.0004196698466936,
437,type1_sim,40,1,0.0,2,3,0,0.01,mse,,,,0.7791666666666667,0.1270833333333333,0.1833333333333333,,,,,0.0152211820085843,0.550381547709306,0.0004313240448633,
438,type1_sim,40,1,0.0,2,3,0,0.015,mse,,,,0.79375,0.1270833333333333,0.2020833333333333,,,,,0.0150836105147997,0.5437172010540963,0.0004037713011105,
439,type1_sim,40,1,0.0,2,3,0,0.02,mse,,,,0.825,0.1125,0.2208333333333333,,,,,0.0150123755137125,0.53797773818175,0.0004574989279111,
440,type1_sim,40,1,0.0,3,3,0,0.0,mse,,,,0.4395833333333333,0.0875,0.1229166666666666,,,,,0.0150650635361671,0.5382434676090876,0.0004298895597457,
441,type1_sim,40,1,0.0,3,3,0,0.005,mse,,,,0.8375,0.1083333333333333,0.175,,,,,0.0147590334216753,0.5426090344786644,0.0004238083958625,
442,type1_sim,40,1,0.0,3,3,0,0.01,mse,,,,0.8625,0.125,0.2041666666666666,,,,,0.015139087041219,0.5493696883320809,0.0004132817188898,
443,type1_sim,40,1,0.0,3,3,0,0.015,mse,,,,0.89375,0.1041666666666666,0.2583333333333333,,,,,0.0159713760018348,0.5567109321554502,0.0004109531641006,
444,type1_sim,40,1,0.0,3,3,0,0.02,mse,,,,0.91875,0.1125,0.2979166666666666,,,,,0.0145396957794825,0.5356772124767304,0.000401958823204,
445,type1_sim,40,1,0.0,4,3,0,0.0,mse,,,,0.4583333333333333,0.0916666666666666,0.1291666666666666,,,,,0.0145369827747344,0.543247918287913,0.0003958289821942,
446,type1_sim,40,1,0.0,4,3,0,0.005,mse,,,,0.8854166666666666,0.11875,0.1854166666666666,,,,,0.0144768600662549,0.5497498229146004,0.0004054715236028,
447,type1_sim,40,1,0.0,4,3,0,0.01,mse,,,,0.9083333333333332,0.1208333333333333,0.24375,,,,,0.0156866118311882,0.5459384570519129,0.0004074936111768,
448,type1_sim,40,1,0.0,4,3,0,0.015,mse,,,,0.9354166666666668,0.125,0.3208333333333333,,,,,0.0151279146472613,0.5428997958699863,0.0004009862740834,
449,type1_sim,40,1,0.0,4,3,0,0.02,mse,,,,0.9583333333333334,0.1229166666666666,0.3729166666666667,,,,,0.0152744357784589,0.5357654104630153,0.00039813965559,
450,type1_reg,40,1,0.0,0,3,0,0.0,mse,0.0791666666666666,0.10625,0.1020833333333333,,,0.10625,0.2,0.0006244803468386,0.1246111159523328,0.0006002709269523,,,0.0006007398168245,0.8259738614161809
451,type1_reg,40,1,0.0,0,3,0,0.005,mse,0.7583333333333333,0.9729166666666668,0.9854166666666668,,,0.11875,0.29375,0.0006604934732119,0.1284181147813797,0.0006215785940488,,,0.000593027472496,0.8288763493299485
452,type1_reg,40,1,0.0,0,3,0,0.01,mse,0.9958333333333332,1.0,1.0,,,0.1020833333333333,0.4833333333333333,0.0006289482116699,0.1268235961596171,0.0006437237064043,,,0.0006192043423652,0.8375060687462489
453,type1_reg,40,1,0.0,0,3,0,0.015,mse,1.0,1.0,1.0,,,0.0958333333333333,0.7041666666666667,0.0005546694000562,0.1056496719519297,0.0005263060331344,,,0.000507411857446,0.841317837436994
454,type1_reg,40,1,0.0,0,3,0,0.02,mse,1.0,1.0,1.0,,,0.08125,0.8666666666666667,0.0004909346501032,0.0855724503596623,0.0004246974984804,,,0.0003852874040603,0.8735010748108228
455,type1_semisup,40,1,0.0,0,3,0,0.0,mse,,,,,,,0.2,,,,,,,0.8647602587938309
456,type1_semisup,40,1,0.0,0,3,0,0.005,mse,,,,,,,0.29375,,,,,,,0.8732897619406382
457,type1_semisup,40,1,0.0,0,3,0,0.01,mse,,,,,,,0.4833333333333333,,,,,,,0.8643032178282738
458,type1_semisup,40,1,0.0,0,3,0,0.015,mse,,,,,,,0.7041666666666667,,,,,,,0.8053130661447843
459,type1_semisup,40,1,0.0,0,3,0,0.02,mse,,,,,,,0.8666666666666667,,,,,,,0.8156348889072736
460,type1_semisup,40,1,0.0,0,3,50,0.0,mse,,,,,,,0.1458333333333333,,,,,,,0.9070868641138076
461,type1_semisup,40,1,0.0,0,3,50,0.005,mse,,,,,,,0.2791666666666667,,,,,,,0.9733969082434972
462,type1_semisup,40,1,0.0,0,3,50,0.01,mse,,,,,,,0.4979166666666667,,,,,,,0.9404371812939644
463,type1_semisup,40,1,0.0,0,3,50,0.015,mse,,,,,,,0.6875,,,,,,,0.9342635278900464
464,type1_semisup,40,1,0.0,0,3,50,0.02,mse,,,,,,,0.81875,,,,,,,0.917777423063914
465,type1_semisup,40,1,0.0,0,3,100,0.0,mse,,,,,,,0.1,,,,,,,0.9663214549422264
466,type1_semisup,40,1,0.0,0,3,100,0.005,mse,,,,,,,0.1583333333333333,,,,,,,0.9628357609113056
467,type1_semisup,40,1,0.0,0,3,100,0.01,mse,,,,,,,0.2479166666666666,,,,,,,0.9634957874814668
468,type1_semisup,40,1,0.0,0,3,100,0.015,mse,,,,,,,0.34375,,,,,,,0.9635357528924942
469,type1_semisup,40,1,0.0,0,3,100,0.02,mse,,,,,,,0.4375,,,,,,,0.961409297088782
470,type1_semisup,40,1,0.0,0,3,500,0.0,mse,,,,,,,0.10625,,,,,,,1.7097823639710743
471,type1_semisup,40,1,0.0,0,3,500,0.005,mse,,,,,,,0.13125,,,,,,,1.8226942792534828
472,type1_semisup,40,1,0.0,0,3,500,0.01,mse,,,,,,,0.1354166666666666,,,,,,,1.6969994276762008
473,type1_semisup,40,1,0.0,0,3,500,0.015,mse,,,,,,,0.1375,,,,,,,1.7030215561389923
474,type1_semisup,40,1,0.0,0,3,500,0.02,mse,,,,,,,0.1458333333333333,,,,,,,1.6946841135621071
475,type1_semisup,40,1,0.0,0,3,1000,0.0,mse,,,,,,,0.1145833333333333,,,,,,,3.188699119289716
476,type1_semisup,40,1,0.0,0,3,1000,0.005,mse,,,,,,,0.1416666666666666,,,,,,,3.197059385975202
477,type1_semisup,40,1,0.0,0,3,1000,0.01,mse,,,,,,,0.1416666666666666,,,,,,,3.207356507579485
478,type1_semisup,40,1,0.0,0,3,1000,0.015,mse,,,,,,,0.1416666666666666,,,,,,,3.214009449382623
479,type1_semisup,40,1,0.0,0,3,1000,0.02,mse,,,,,,,0.14375,,,,,,,3.197859219213327
480,type1_sim,20,2,0.0,0,0,0,0.0,mse,,,,0.1020833333333333,0.10625,0.125,,,,,0.0132916967074076,0.5552629187703133,0.0004239524404207,
481,type1_sim,20,2,0.0,0,0,0,0.005,mse,,,,0.1145833333333333,0.1208333333333333,0.1,,,,,0.0124668861428896,0.5486907576521237,0.0004276146491368,
