,set,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
579,type1_2,13,0.0,5.0,0,0.0,mae,,,,0.385,0.04,0.0,0.04
580,type1_2,13,0.0,6.0,0,0.0,mae,,,,0.385,0.04,0.0,0.04
581,power,13,0.0,0.0,0,0.0,mae,,,,,0.04,0.08,0.08
582,power,13,0.08333333333333333,0.0,0,0.0,mae,,,,,0.2,0.14,0.04
583,power,13,0.16666666666666666,0.0,0,0.0,mae,,,,,0.44,0.26,0.24
584,power,13,0.25,0.0,0,0.0,mae,,,,,0.505,0.44,0.425
585,power,13,0.3333333333333333,0.0,0,0.0,mae,,,,,0.695,0.58,0.73
586,power,13,0.41666666666666663,0.0,0,0.0,mae,,,,,0.975,0.685,0.86
587,power,13,0.5,0.0,0,0.0,mae,,,,,1.0,0.725,0.96
588,type1_1,14,0.0,0.0,0,0.0,mse,0.04,0.0,0.04,0.08,0.04,0.08,0.08
589,type1_1,14,0.0,0.0,0,0.006666666666666667,mse,0.16,0.655,0.51,0.08,0.04,0.08,0.0
590,type1_1,14,0.0,0.0,0,0.013333333333333334,mse,0.735,1.0,0.94,0.08,0.04,0.08,0.0
591,type1_1,14,0.0,0.0,0,0.02,mse,0.9,1.0,0.96,0.08,0.04,0.08,0.0
592,type1_1,14,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,0.08,0.04,0.08,0.0
593,type1_1,14,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.04,0.04,0.0
594,type1_1,14,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,0.08,0.04,0.04,0.0
595,type1_2,14,0.0,0.0,0,0.0,mse,,,,0.04,0.085,0.065,0.0
596,type1_2,14,0.0,1.0,0,0.0,mse,,,,0.085,0.085,0.065,0.0
597,type1_2,14,0.0,2.0,0,0.0,mse,,,,0.23,0.085,0.045,0.0
598,type1_2,14,0.0,3.0,0,0.0,mse,,,,0.23,0.085,0.045,0.0
599,type1_2,14,0.0,4.0,0,0.0,mse,,,,0.27,0.085,0.045,0.0
600,type1_2,14,0.0,5.0,0,0.0,mse,,,,0.27,0.085,0.045,0.0
601,type1_2,14,0.0,6.0,0,0.0,mse,,,,0.27,0.085,0.045,0.0
602,power,14,0.0,0.0,0,0.0,mse,,,,,0.04,0.04,0.06
603,power,14,0.08333333333333333,0.0,0,0.0,mse,,,,,0.16,0.08,0.065
604,power,14,0.16666666666666666,0.0,0,0.0,mse,,,,,0.365,0.345,0.265
605,power,14,0.25,0.0,0,0.0,mse,,,,,0.65,0.365,0.515
606,power,14,0.3333333333333333,0.0,0,0.0,mse,,,,,0.855,0.67,0.8
607,power,14,0.41666666666666663,0.0,0,0.0,mse,,,,,0.935,0.75,0.96
608,power,14,0.5,0.0,0,0.0,mse,,,,,0.96,0.83,0.96
609,type1_1,14,0.0,0.0,0,0.0,mae,0.04,0.0,0.04,0.08,0.04,0.08,0.04
610,type1_1,14,0.0,0.0,0,0.006666666666666667,mae,0.2,0.655,0.51,0.08,0.04,0.08,0.04
611,type1_1,14,0.0,0.0,0,0.013333333333333334,mae,0.61,1.0,0.94,0.08,0.04,0.08,0.04
612,type1_1,14,0.0,0.0,0,0.02,mae,0.92,1.0,0.96,0.08,0.04,0.08,0.04
613,type1_1,14,0.0,0.0,0,0.02666666666666667,mae,1.0,1.0,1.0,0.08,0.04,0.08,0.04
614,type1_1,14,0.0,0.0,0,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.04,0.08,0.0
615,type1_1,14,0.0,0.0,0,0.04,mae,1.0,1.0,1.0,0.08,0.04,0.08,0.0
616,type1_2,14,0.0,0.0,0,0.0,mae,,,,0.04,0.085,0.065,0.06
617,type1_2,14,0.0,1.0,0,0.0,mae,,,,0.085,0.085,0.085,0.06
618,type1_2,14,0.0,2.0,0,0.0,mae,,,,0.23,0.085,0.02,0.06
619,type1_2,14,0.0,3.0,0,0.0,mae,,,,0.23,0.085,0.02,0.06
620,type1_2,14,0.0,4.0,0,0.0,mae,,,,0.27,0.085,0.02,0.06
621,type1_2,14,0.0,5.0,0,0.0,mae,,,,0.27,0.085,0.02,0.06
622,type1_2,14,0.0,6.0,0,0.0,mae,,,,0.27,0.085,0.02,0.06
623,power,14,0.0,0.0,0,0.0,mae,,,,,0.04,0.04,0.06
624,power,14,0.08333333333333333,0.0,0,0.0,mae,,,,,0.16,0.14,0.065
625,power,14,0.16666666666666666,0.0,0,0.0,mae,,,,,0.365,0.26,0.225
626,power,14,0.25,0.0,0,0.0,mae,,,,,0.65,0.4,0.385
627,power,14,0.3333333333333333,0.0,0,0.0,mae,,,,,0.855,0.54,0.625
628,power,14,0.41666666666666663,0.0,0,0.0,mae,,,,,0.935,0.685,0.86
629,power,14,0.5,0.0,0,0.0,mae,,,,,0.96,0.765,0.96
630,type1_1,15,0.0,0.0,0,0.0,mse,0.0,0.08,0.0,0.04,0.08,0.14,0.04
631,type1_1,15,0.0,0.0,0,0.006666666666666667,mse,0.29,0.51,0.49,0.08,0.12,0.08,0.0
632,type1_1,15,0.0,0.0,0,0.013333333333333334,mse,0.47,1.0,0.895,0.08,0.12,0.08,0.0
633,type1_1,15,0.0,0.0,0,0.02,mse,0.815,1.0,1.0,0.08,0.12,0.08,0.0
634,type1_1,15,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,0.08,0.12,0.08,0.0
635,type1_1,15,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.12,0.04,0.04
636,type1_1,15,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,0.08,0.12,0.04,0.04
637,type1_2,15,0.0,0.0,0,0.0,mse,,,,0.08,0.08,0.04,0.04
638,type1_2,15,0.0,1.0,0,0.0,mse,,,,0.14,0.08,0.0,0.04
639,type1_2,15,0.0,2.0,0,0.0,mse,,,,0.14,0.08,0.0,0.04
640,type1_2,15,0.0,3.0,0,0.0,mse,,,,0.22,0.08,0.04,0.04
641,type1_2,15,0.0,4.0,0,0.0,mse,,,,0.24,0.08,0.04,0.04
642,type1_2,15,0.0,5.0,0,0.0,mse,,,,0.24,0.08,0.04,0.04
643,type1_2,15,0.0,6.0,0,0.0,mse,,,,0.28,0.08,0.04,0.04
644,power,15,0.0,0.0,0,0.0,mse,,,,,0.06,0.04,0.0
645,power,15,0.08333333333333333,0.0,0,0.0,mse,,,,,0.12,0.1,0.105
646,power,15,0.16666666666666666,0.0,0,0.0,mse,,,,,0.32,0.365,0.225
647,power,15,0.25,0.0,0,0.0,mse,,,,,0.56,0.365,0.515
648,power,15,0.3333333333333333,0.0,0,0.0,mse,,,,,0.81,0.63,0.8
649,power,15,0.41666666666666663,0.0,0,0.0,mse,,,,,0.935,0.75,0.96
650,power,15,0.5,0.0,0,0.0,mse,,,,,0.96,0.83,0.96
651,type1_1,15,0.0,0.0,0,0.0,mae,0.0,0.08,0.0,0.04,0.08,0.04,0.0
652,type1_1,15,0.0,0.0,0,0.006666666666666667,mae,0.2,0.51,0.49,0.08,0.12,0.08,0.0
653,type1_1,15,0.0,0.0,0,0.013333333333333334,mae,0.55,1.0,0.895,0.08,0.12,0.08,0.08
654,type1_1,15,0.0,0.0,0,0.02,mae,0.775,1.0,1.0,0.08,0.12,0.08,0.08
655,type1_1,15,0.0,0.0,0,0.02666666666666667,mae,0.975,1.0,1.0,0.08,0.12,0.08,0.08
656,type1_1,15,0.0,0.0,0,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.12,0.08,0.08
657,type1_1,15,0.0,0.0,0,0.04,mae,1.0,1.0,1.0,0.08,0.12,0.08,0.08
658,type1_2,15,0.0,0.0,0,0.0,mae,,,,0.08,0.08,0.08,0.04
659,type1_2,15,0.0,1.0,0,0.0,mae,,,,0.14,0.08,0.02,0.04
660,type1_2,15,0.0,2.0,0,0.0,mae,,,,0.14,0.08,0.02,0.04
661,type1_2,15,0.0,3.0,0,0.0,mae,,,,0.22,0.08,0.04,0.04
662,type1_2,15,0.0,4.0,0,0.0,mae,,,,0.24,0.08,0.04,0.04
663,type1_2,15,0.0,5.0,0,0.0,mae,,,,0.24,0.08,0.04,0.04
664,type1_2,15,0.0,6.0,0,0.0,mae,,,,0.28,0.08,0.04,0.04
665,power,15,0.0,0.0,0,0.0,mae,,,,,0.06,0.08,0.02
666,power,15,0.08333333333333333,0.0,0,0.0,mae,,,,,0.12,0.14,0.08
667,power,15,0.16666666666666666,0.0,0,0.0,mae,,,,,0.32,0.22,0.2
668,power,15,0.25,0.0,0,0.0,mae,,,,,0.56,0.4,0.385
669,power,15,0.3333333333333333,0.0,0,0.0,mae,,,,,0.81,0.54,0.69
670,power,15,0.41666666666666663,0.0,0,0.0,mae,,,,,0.935,0.645,0.86
671,power,15,0.5,0.0,0,0.0,mae,,,,,0.96,0.765,0.96
672,type1_1,16,0.0,0.0,0,0.0,mse,0.0,0.04,0.0,0.065,0.0,0.08,0.0
673,type1_1,16,0.0,0.0,0,0.006666666666666667,mse,0.185,0.43,0.465,0.08,0.0,0.08,0.0
674,type1_1,16,0.0,0.0,0,0.013333333333333334,mse,0.545,0.935,0.88,0.08,0.0,0.08,0.0
675,type1_1,16,0.0,0.0,0,0.02,mse,0.855,1.0,0.88,0.08,0.02,0.08,0.04
676,type1_1,16,0.0,0.0,0,0.02666666666666667,mse,0.96,1.0,0.88,0.08,0.02,0.08,0.04
677,type1_1,16,0.0,0.0,0,0.03333333333333333,mse,0.96,1.0,0.92,0.08,0.02,0.08,0.04
678,type1_1,16,0.0,0.0,0,0.04,mse,1.0,1.0,0.96,0.08,0.02,0.08,0.04
679,type1_2,16,0.0,0.0,0,0.0,mse,,,,0.08,0.12,0.065,0.065
680,type1_2,16,0.0,1.0,0,0.0,mse,,,,0.185,0.12,0.105,0.065
681,type1_2,16,0.0,2.0,0,0.0,mse,,,,0.335,0.12,0.065,0.065
682,type1_2,16,0.0,3.0,0,0.0,mse,,,,0.335,0.12,0.065,0.065
683,type1_2,16,0.0,4.0,0,0.0,mse,,,,0.375,0.12,0.025,0.065
684,type1_2,16,0.0,5.0,0,0.0,mse,,,,0.415,0.12,0.025,0.065
685,type1_2,16,0.0,6.0,0,0.0,mse,,,,0.44,0.12,0.025,0.065
686,power,16,0.0,0.0,0,0.0,mse,,,,,0.08,0.08,0.06
687,power,16,0.08333333333333333,0.0,0,0.0,mse,,,,,0.22,0.1,0.08
688,power,16,0.16666666666666666,0.0,0,0.0,mse,,,,,0.26,0.305,0.265
689,power,16,0.25,0.0,0,0.0,mse,,,,,0.49,0.405,0.515
690,power,16,0.3333333333333333,0.0,0,0.0,mse,,,,,0.67,0.59,0.78
691,power,16,0.41666666666666663,0.0,0,0.0,mse,,,,,0.91,0.79,0.96
692,power,16,0.5,0.0,0,0.0,mse,,,,,0.96,0.83,0.96
693,type1_1,16,0.0,0.0,0,0.0,mae,0.04,0.04,0.0,0.065,0.0,0.065,0.0
694,type1_1,16,0.0,0.0,0,0.006666666666666667,mae,0.185,0.43,0.465,0.08,0.0,0.08,0.0
695,type1_1,16,0.0,0.0,0,0.013333333333333334,mae,0.525,0.935,0.88,0.08,0.0,0.08,0.0
696,type1_1,16,0.0,0.0,0,0.02,mae,0.815,1.0,0.88,0.08,0.02,0.08,0.0
697,type1_1,16,0.0,0.0,0,0.02666666666666667,mae,1.0,1.0,0.88,0.08,0.02,0.08,0.0
698,type1_1,16,0.0,0.0,0,0.03333333333333333,mae,1.0,1.0,0.92,0.08,0.02,0.08,0.0
699,type1_1,16,0.0,0.0,0,0.04,mae,1.0,1.0,0.96,0.08,0.02,0.08,0.0
700,type1_2,16,0.0,0.0,0,0.0,mae,,,,0.08,0.12,0.145,0.065
701,type1_2,16,0.0,1.0,0,0.0,mae,,,,0.185,0.12,0.105,0.065
702,type1_2,16,0.0,2.0,0,0.0,mae,,,,0.335,0.12,0.04,0.065
703,type1_2,16,0.0,3.0,0,0.0,mae,,,,0.335,0.12,0.0,0.065
704,type1_2,16,0.0,4.0,0,0.0,mae,,,,0.375,0.12,0.0,0.065
705,type1_2,16,0.0,5.0,0,0.0,mae,,,,0.415,0.12,0.0,0.065
706,type1_2,16,0.0,6.0,0,0.0,mae,,,,0.44,0.12,0.0,0.065
707,power,16,0.0,0.0,0,0.0,mae,,,,,0.08,0.12,0.1
708,power,16,0.08333333333333333,0.0,0,0.0,mae,,,,,0.22,0.14,0.04
709,power,16,0.16666666666666666,0.0,0,0.0,mae,,,,,0.26,0.3,0.24
710,power,16,0.25,0.0,0,0.0,mae,,,,,0.49,0.4,0.4
711,power,16,0.3333333333333333,0.0,0,0.0,mae,,,,,0.67,0.54,0.69
712,power,16,0.41666666666666663,0.0,0,0.0,mae,,,,,0.91,0.685,0.86
713,power,16,0.5,0.0,0,0.0,mae,,,,,0.96,0.765,0.96
714,type1_1,17,0.0,0.0,0,0.0,mse,0.04,0.08,0.0,0.065,0.065,0.04,0.04
715,type1_1,17,0.0,0.0,0,0.006666666666666667,mse,0.085,0.225,0.165,0.08,0.08,0.04,0.0
716,type1_1,17,0.0,0.0,0,0.013333333333333334,mse,0.245,0.41,0.305,0.08,0.08,0.08,0.04
717,type1_1,17,0.0,0.0,0,0.02,mse,0.345,0.575,0.475,0.08,0.08,0.08,0.04
718,type1_1,17,0.0,0.0,0,0.02666666666666667,mse,0.41,0.8,0.8,0.08,0.08,0.08,0.04
719,type1_1,17,0.0,0.0,0,0.03333333333333333,mse,0.535,0.96,0.96,0.08,0.08,0.08,0.04
720,type1_1,17,0.0,0.0,0,0.04,mse,0.64,1.0,0.96,0.08,0.08,0.04,0.04
721,type1_2,17,0.0,0.0,0,0.0,mse,,,,0.04,0.04,0.0,0.0
722,type1_2,17,0.0,1.0,0,0.0,mse,,,,0.08,0.04,0.04,0.0
723,type1_2,17,0.0,2.0,0,0.0,mse,,,,0.145,0.04,0.08,0.0
724,type1_2,17,0.0,3.0,0,0.0,mse,,,,0.225,0.04,0.08,0.0
725,type1_2,17,0.0,4.0,0,0.0,mse,,,,0.37,0.04,0.08,0.0
726,type1_2,17,0.0,5.0,0,0.0,mse,,,,0.49,0.04,0.08,0.0
727,type1_2,17,0.0,6.0,0,0.0,mse,,,,0.53,0.04,0.08,0.0
728,power,17,0.0,0.0,0,0.0,mse,,,,,0.04,0.04,0.085
729,power,17,0.08333333333333333,0.0,0,0.0,mse,,,,,0.14,0.1,0.065
730,power,17,0.16666666666666666,0.0,0,0.0,mse,,,,,0.34,0.345,0.265
731,power,17,0.25,0.0,0,0.0,mse,,,,,0.605,0.445,0.475
732,power,17,0.3333333333333333,0.0,0,0.0,mse,,,,,0.84,0.67,0.76
733,power,17,0.41666666666666663,0.0,0,0.0,mse,,,,,0.96,0.79,0.96
734,power,17,0.5,0.0,0,0.0,mse,,,,,0.96,0.83,0.96
735,type1_1,17,0.0,0.0,0,0.0,mae,0.04,0.08,0.0,0.065,0.065,0.065,0.04
736,type1_1,17,0.0,0.0,0,0.006666666666666667,mae,0.125,0.225,0.165,0.08,0.08,0.08,0.0
737,type1_1,17,0.0,0.0,0,0.013333333333333334,mae,0.185,0.41,0.305,0.08,0.08,0.08,0.04
738,type1_1,17,0.0,0.0,0,0.02,mae,0.345,0.575,0.475,0.08,0.08,0.08,0.04
739,type1_1,17,0.0,0.0,0,0.02666666666666667,mae,0.425,0.8,0.8,0.08,0.08,0.08,0.04
740,type1_1,17,0.0,0.0,0,0.03333333333333333,mae,0.545,0.96,0.96,0.08,0.08,0.08,0.0
741,type1_1,17,0.0,0.0,0,0.04,mae,0.695,1.0,0.96,0.08,0.08,0.08,0.0
742,type1_2,17,0.0,0.0,0,0.0,mae,,,,0.04,0.04,0.04,0.04
743,type1_2,17,0.0,1.0,0,0.0,mae,,,,0.08,0.04,0.0,0.04
744,type1_2,17,0.0,2.0,0,0.0,mae,,,,0.145,0.04,0.04,0.04
745,type1_2,17,0.0,3.0,0,0.0,mae,,,,0.225,0.04,0.04,0.04
746,type1_2,17,0.0,4.0,0,0.0,mae,,,,0.37,0.04,0.04,0.04
747,type1_2,17,0.0,5.0,0,0.0,mae,,,,0.49,0.04,0.04,0.04
748,type1_2,17,0.0,6.0,0,0.0,mae,,,,0.53,0.04,0.04,0.04
749,power,17,0.0,0.0,0,0.0,mae,,,,,0.04,0.04,0.08
750,power,17,0.08333333333333333,0.0,0,0.0,mae,,,,,0.14,0.14,0.04
751,power,17,0.16666666666666666,0.0,0,0.0,mae,,,,,0.34,0.22,0.2
752,power,17,0.25,0.0,0,0.0,mae,,,,,0.605,0.4,0.345
753,power,17,0.3333333333333333,0.0,0,0.0,mae,,,,,0.84,0.54,0.73
754,power,17,0.41666666666666663,0.0,0,0.0,mae,,,,,0.96,0.685,0.86
755,power,17,0.5,0.0,0,0.0,mae,,,,,0.96,0.725,0.96
756,type1_1,18,0.0,0.0,0,0.0,mse,0.0,0.04,0.04,0.065,0.025,0.1,0.04
757,type1_1,18,0.0,0.0,0,0.006666666666666667,mse,0.18,0.265,0.28,0.08,0.08,0.08,0.0
758,type1_1,18,0.0,0.0,0,0.013333333333333334,mse,0.465,0.65,0.635,0.08,0.08,0.08,0.0
759,type1_1,18,0.0,0.0,0,0.02,mse,0.635,0.96,1.0,0.08,0.08,0.08,0.04
760,type1_1,18,0.0,0.0,0,0.02666666666666667,mse,0.835,1.0,1.0,0.08,0.08,0.08,0.04
761,type1_1,18,0.0,0.0,0,0.03333333333333333,mse,0.92,1.0,1.0,0.08,0.08,0.08,0.04
762,type1_1,18,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,0.08,0.08,0.08,0.04
763,type1_2,18,0.0,0.0,0,0.0,mse,,,,0.065,0.025,0.065,0.04
764,type1_2,18,0.0,1.0,0,0.0,mse,,,,0.125,0.025,0.105,0.04
765,type1_2,18,0.0,2.0,0,0.0,mse,,,,0.245,0.025,0.125,0.04
766,type1_2,18,0.0,3.0,0,0.0,mse,,,,0.285,0.025,0.085,0.04
767,type1_2,18,0.0,4.0,0,0.0,mse,,,,0.325,0.025,0.085,0.04
768,type1_2,18,0.0,5.0,0,0.0,mse,,,,0.405,0.025,0.085,0.04
769,type1_2,18,0.0,6.0,0,0.0,mse,,,,0.47,0.025,0.085,0.04
770,power,18,0.0,0.0,0,0.0,mse,,,,,0.04,0.0,0.06
771,power,18,0.08333333333333333,0.0,0,0.0,mse,,,,,0.16,0.1,0.105
772,power,18,0.16666666666666666,0.0,0,0.0,mse,,,,,0.24,0.305,0.25
773,power,18,0.25,0.0,0,0.0,mse,,,,,0.44,0.445,0.475
774,power,18,0.3333333333333333,0.0,0,0.0,mse,,,,,0.825,0.67,0.76
775,power,18,0.41666666666666663,0.0,0,0.0,mse,,,,,0.935,0.75,0.96
776,power,18,0.5,0.0,0,0.0,mse,,,,,0.96,0.83,0.96
777,type1_1,18,0.0,0.0,0,0.0,mae,0.04,0.04,0.04,0.065,0.025,0.065,0.12
778,type1_1,18,0.0,0.0,0,0.006666666666666667,mae,0.18,0.265,0.28,0.08,0.08,0.08,0.0
779,type1_1,18,0.0,0.0,0,0.013333333333333334,mae,0.32,0.65,0.635,0.08,0.08,0.08,0.04
780,type1_1,18,0.0,0.0,0,0.02,mae,0.51,0.96,1.0,0.08,0.08,0.08,0.04
781,type1_1,18,0.0,0.0,0,0.02666666666666667,mae,0.735,1.0,1.0,0.08,0.08,0.08,0.0
782,type1_1,18,0.0,0.0,0,0.03333333333333333,mae,0.815,1.0,1.0,0.08,0.08,0.08,0.0
783,type1_1,18,0.0,0.0,0,0.04,mae,0.92,1.0,1.0,0.08,0.08,0.08,0.0
784,type1_2,18,0.0,0.0,0,0.0,mae,,,,0.065,0.025,0.065,0.04
785,type1_2,18,0.0,1.0,0,0.0,mae,,,,0.125,0.025,0.045,0.04
786,type1_2,18,0.0,2.0,0,0.0,mae,,,,0.245,0.025,0.02,0.04
787,type1_2,18,0.0,3.0,0,0.0,mae,,,,0.285,0.025,0.02,0.04
788,type1_2,18,0.0,4.0,0,0.0,mae,,,,0.325,0.025,0.02,0.04
789,type1_2,18,0.0,5.0,0,0.0,mae,,,,0.405,0.025,0.02,0.04
790,type1_2,18,0.0,6.0,0,0.0,mae,,,,0.47,0.025,0.02,0.04
791,power,18,0.0,0.0,0,0.0,mae,,,,,0.04,0.08,0.06
792,power,18,0.08333333333333333,0.0,0,0.0,mae,,,,,0.16,0.14,0.04
793,power,18,0.16666666666666666,0.0,0,0.0,mae,,,,,0.24,0.26,0.28
794,power,18,0.25,0.0,0,0.0,mae,,,,,0.44,0.44,0.345
795,power,18,0.3333333333333333,0.0,0,0.0,mae,,,,,0.825,0.5,0.755
796,power,18,0.41666666666666663,0.0,0,0.0,mae,,,,,0.935,0.685,0.86
797,power,18,0.5,0.0,0,0.0,mae,,,,,0.96,0.725,0.96
798,type1_1,19,0.0,0.0,0,0.0,mse,0.08,0.04,0.04,0.12,0.12,0.06,0.04
799,type1_1,19,0.0,0.0,0,0.006666666666666667,mse,0.285,0.4,0.385,0.08,0.08,0.08,0.0
800,type1_1,19,0.0,0.0,0,0.013333333333333334,mse,0.545,0.935,0.855,0.08,0.08,0.08,0.0
801,type1_1,19,0.0,0.0,0,0.02,mse,0.895,0.96,0.96,0.08,0.08,0.08,0.0
802,type1_1,19,0.0,0.0,0,0.02666666666666667,mse,0.935,1.0,1.0,0.08,0.08,0.08,0.0
803,type1_1,19,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.08,0.08,0.0
804,type1_1,19,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,0.08,0.08,0.0,0.0
805,type1_2,19,0.0,0.0,0,0.0,mse,,,,0.04,0.04,0.04,0.04
806,type1_2,19,0.0,1.0,0,0.0,mse,,,,0.12,0.04,0.08,0.04
807,type1_2,19,0.0,2.0,0,0.0,mse,,,,0.205,0.04,0.04,0.04
808,type1_2,19,0.0,3.0,0,0.0,mse,,,,0.365,0.04,0.04,0.04
809,type1_2,19,0.0,4.0,0,0.0,mse,,,,0.485,0.04,0.04,0.04
810,type1_2,19,0.0,5.0,0,0.0,mse,,,,0.485,0.04,0.04,0.04
811,type1_2,19,0.0,6.0,0,0.0,mse,,,,0.445,0.04,0.04,0.04
812,power,19,0.0,0.0,0,0.0,mse,,,,,0.04,0.04,0.04
813,power,19,0.08333333333333333,0.0,0,0.0,mse,,,,,0.24,0.1,0.105
814,power,19,0.16666666666666666,0.0,0,0.0,mse,,,,,0.4,0.285,0.225
815,power,19,0.25,0.0,0,0.0,mse,,,,,0.54,0.405,0.555
816,power,19,0.3333333333333333,0.0,0,0.0,mse,,,,,0.835,0.63,0.78
817,power,19,0.41666666666666663,0.0,0,0.0,mse,,,,,0.935,0.75,0.96
818,power,19,0.5,0.0,0,0.0,mse,,,,,1.0,0.855,0.96
819,type1_1,19,0.0,0.0,0,0.0,mae,0.04,0.04,0.04,0.12,0.12,0.12,0.04
820,type1_1,19,0.0,0.0,0,0.006666666666666667,mae,0.285,0.4,0.385,0.08,0.08,0.08,0.0
821,type1_1,19,0.0,0.0,0,0.013333333333333334,mae,0.585,0.935,0.855,0.08,0.08,0.08,0.0
822,type1_1,19,0.0,0.0,0,0.02,mae,0.75,0.96,0.96,0.08,0.08,0.08,0.0
823,type1_1,19,0.0,0.0,0,0.02666666666666667,mae,0.935,1.0,1.0,0.08,0.08,0.08,0.0
824,type1_1,19,0.0,0.0,0,0.03333333333333333,mae,0.975,1.0,1.0,0.08,0.08,0.08,0.0
825,type1_1,19,0.0,0.0,0,0.04,mae,1.0,1.0,1.0,0.08,0.08,0.08,0.0
826,type1_2,19,0.0,0.0,0,0.0,mae,,,,0.04,0.04,0.04,0.0
827,type1_2,19,0.0,1.0,0,0.0,mae,,,,0.12,0.04,0.04,0.0
828,type1_2,19,0.0,2.0,0,0.0,mae,,,,0.205,0.04,0.04,0.0
829,type1_2,19,0.0,3.0,0,0.0,mae,,,,0.365,0.04,0.04,0.0
830,type1_2,19,0.0,4.0,0,0.0,mae,,,,0.485,0.04,0.04,0.0
831,type1_2,19,0.0,5.0,0,0.0,mae,,,,0.485,0.04,0.04,0.0
832,type1_2,19,0.0,6.0,0,0.0,mae,,,,0.445,0.04,0.04,0.0
833,power,19,0.0,0.0,0,0.0,mae,,,,,0.04,0.04,0.04
834,power,19,0.08333333333333333,0.0,0,0.0,mae,,,,,0.24,0.1,0.04
835,power,19,0.16666666666666666,0.0,0,0.0,mae,,,,,0.4,0.26,0.24
836,power,19,0.25,0.0,0,0.0,mae,,,,,0.54,0.4,0.425
837,power,19,0.3333333333333333,0.0,0,0.0,mae,,,,,0.835,0.545,0.69
838,power,19,0.41666666666666663,0.0,0,0.0,mae,,,,,0.935,0.645,0.86
839,power,19,0.5,0.0,0,0.0,mae,,,,,1.0,0.765,0.96
840,type1_1,20,0.0,0.0,0,0.0,mse,0.0,0.085,0.0,0.065,0.025,0.14,0.065
841,type1_1,20,0.0,0.0,0,0.006666666666666667,mse,0.23,0.27,0.225,0.04,0.04,0.08,0.025
842,type1_1,20,0.0,0.0,0,0.013333333333333334,mse,0.47,0.535,0.63,0.08,0.04,0.08,0.0
843,type1_1,20,0.0,0.0,0,0.02,mse,0.65,0.735,0.855,0.04,0.04,0.08,0.0
844,type1_1,20,0.0,0.0,0,0.02666666666666667,mse,0.835,0.935,0.96,0.04,0.04,0.08,0.0
845,type1_1,20,0.0,0.0,0,0.03333333333333333,mse,0.855,1.0,0.96,0.04,0.04,0.08,0.04
846,type1_1,20,0.0,0.0,0,0.04,mse,0.88,1.0,1.0,0.04,0.04,0.04,0.04
847,type1_2,20,0.0,0.0,0,0.0,mse,,,,0.025,0.065,0.065,0.105
848,type1_2,20,0.0,1.0,0,0.0,mse,,,,0.085,0.065,0.145,0.105
849,type1_2,20,0.0,2.0,0,0.0,mse,,,,0.185,0.065,0.085,0.105
850,type1_2,20,0.0,3.0,0,0.0,mse,,,,0.265,0.065,0.125,0.105
851,type1_2,20,0.0,4.0,0,0.0,mse,,,,0.305,0.065,0.125,0.105
852,type1_2,20,0.0,5.0,0,0.0,mse,,,,0.425,0.065,0.125,0.105
853,type1_2,20,0.0,6.0,0,0.0,mse,,,,0.465,0.065,0.085,0.105
854,power,20,0.0,0.0,0,0.0,mse,,,,,0.105,0.08,0.08
855,power,20,0.08333333333333333,0.0,0,0.0,mse,,,,,0.12,0.1,0.105
856,power,20,0.16666666666666666,0.0,0,0.0,mse,,,,,0.44,0.305,0.265
857,power,20,0.25,0.0,0,0.0,mse,,,,,0.62,0.445,0.46
858,power,20,0.3333333333333333,0.0,0,0.0,mse,,,,,0.895,0.63,0.76
859,power,20,0.41666666666666663,0.0,0,0.0,mse,,,,,0.96,0.75,0.96
860,power,20,0.5,0.0,0,0.0,mse,,,,,0.96,0.88,0.96
861,type1_1,20,0.0,0.0,0,0.0,mae,0.0,0.085,0.0,0.065,0.025,0.065,0.105
862,type1_1,20,0.0,0.0,0,0.006666666666666667,mae,0.065,0.27,0.225,0.04,0.04,0.04,0.065
863,type1_1,20,0.0,0.0,0,0.013333333333333334,mae,0.285,0.535,0.63,0.08,0.04,0.08,0.0
864,type1_1,20,0.0,0.0,0,0.02,mae,0.525,0.735,0.855,0.04,0.04,0.08,0.0
865,type1_1,20,0.0,0.0,0,0.02666666666666667,mae,0.705,0.935,0.96,0.04,0.04,0.08,0.0
866,type1_1,20,0.0,0.0,0,0.03333333333333333,mae,0.79,1.0,0.96,0.04,0.04,0.08,0.0
867,type1_1,20,0.0,0.0,0,0.04,mae,0.895,1.0,1.0,0.04,0.04,0.04,0.0
868,type1_2,20,0.0,0.0,0,0.0,mae,,,,0.025,0.065,0.025,0.105
869,type1_2,20,0.0,1.0,0,0.0,mae,,,,0.085,0.065,0.045,0.105
