,set,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
579,type1_2,6,0.0,5.0,3,0.0,mae,,,,0.09,0.0,0.08,0.08
580,type1_2,6,0.0,6.0,3,0.0,mae,,,,0.09,0.0,0.08,0.08
581,power,6,0.0,0.0,3,0.0,mae,,,,,0.08,0.17,0.08
582,power,6,0.08333333333333333,0.0,3,0.0,mae,,,,,0.25,0.25,0.09
583,power,6,0.16666666666666666,0.0,3,0.0,mae,,,,,0.65,0.41,0.58
584,power,6,0.25,0.0,3,0.0,mae,,,,,0.98,0.65,0.91
585,power,6,0.3333333333333333,0.0,3,0.0,mae,,,,,0.99,0.74,0.99
586,power,6,0.41666666666666663,0.0,3,0.0,mae,,,,,0.99,0.83,1.0
587,power,6,0.5,0.0,3,0.0,mae,,,,,0.99,0.99,1.0
588,type1_1,7,0.0,0.0,1,0.0,mse,0.0,0.0,0.0,0.08,0.0,0.08,0.0
589,type1_1,7,0.0,0.0,1,0.006666666666666667,mse,0.09,0.33,0.33,0.01,0.08,0.01,0.0
590,type1_1,7,0.0,0.0,1,0.013333333333333334,mse,0.73,1.0,0.92,0.01,0.09,0.01,0.0
591,type1_1,7,0.0,0.0,1,0.02,mse,0.84,1.0,0.92,0.01,0.09,0.01,0.0
592,type1_1,7,0.0,0.0,1,0.02666666666666667,mse,1.0,1.0,0.92,0.01,0.01,0.01,0.0
593,type1_1,7,0.0,0.0,1,0.03333333333333333,mse,1.0,1.0,0.92,0.01,0.09,0.01,0.0
594,type1_1,7,0.0,0.0,1,0.04,mse,1.0,1.0,0.92,0.01,0.01,0.01,0.0
595,type1_2,7,0.0,0.0,1,0.0,mse,,,,0.08,0.08,0.0,0.0
596,type1_2,7,0.0,1.0,1,0.0,mse,,,,0.08,0.08,0.0,0.0
597,type1_2,7,0.0,2.0,1,0.0,mse,,,,0.24,0.08,0.08,0.0
598,type1_2,7,0.0,3.0,1,0.0,mse,,,,0.25,0.08,0.08,0.0
599,type1_2,7,0.0,4.0,1,0.0,mse,,,,0.25,0.08,0.08,0.0
600,type1_2,7,0.0,5.0,1,0.0,mse,,,,0.25,0.08,0.08,0.0
601,type1_2,7,0.0,6.0,1,0.0,mse,,,,0.25,0.08,0.08,0.0
602,power,7,0.0,0.0,1,0.0,mse,,,,,0.32,0.08,0.0
603,power,7,0.08333333333333333,0.0,1,0.0,mse,,,,,0.34,0.33,0.0
604,power,7,0.16666666666666666,0.0,1,0.0,mse,,,,,0.66,0.49,0.41
605,power,7,0.25,0.0,1,0.0,mse,,,,,0.82,0.66,0.9
606,power,7,0.3333333333333333,0.0,1,0.0,mse,,,,,0.9,0.66,0.99
607,power,7,0.41666666666666663,0.0,1,0.0,mse,,,,,0.99,0.75,0.99
608,power,7,0.5,0.0,1,0.0,mse,,,,,0.99,0.99,0.99
609,type1_1,7,0.0,0.0,1,0.0,mae,0.0,0.0,0.0,0.08,0.0,0.16,0.08
610,type1_1,7,0.0,0.0,1,0.006666666666666667,mae,0.09,0.33,0.33,0.01,0.08,0.09,0.0
611,type1_1,7,0.0,0.0,1,0.013333333333333334,mae,0.34,1.0,0.92,0.01,0.09,0.09,0.0
612,type1_1,7,0.0,0.0,1,0.02,mae,0.84,1.0,0.92,0.01,0.09,0.09,0.0
613,type1_1,7,0.0,0.0,1,0.02666666666666667,mae,0.92,1.0,0.92,0.01,0.01,0.09,0.0
614,type1_1,7,0.0,0.0,1,0.03333333333333333,mae,1.0,1.0,0.92,0.01,0.09,0.09,0.0
615,type1_1,7,0.0,0.0,1,0.04,mae,1.0,1.0,0.92,0.01,0.01,0.01,0.0
616,type1_2,7,0.0,0.0,1,0.0,mae,,,,0.08,0.08,0.08,0.08
617,type1_2,7,0.0,1.0,1,0.0,mae,,,,0.08,0.08,0.08,0.08
618,type1_2,7,0.0,2.0,1,0.0,mae,,,,0.24,0.08,0.08,0.08
619,type1_2,7,0.0,3.0,1,0.0,mae,,,,0.25,0.08,0.08,0.08
620,type1_2,7,0.0,4.0,1,0.0,mae,,,,0.25,0.08,0.08,0.08
621,type1_2,7,0.0,5.0,1,0.0,mae,,,,0.25,0.08,0.08,0.08
622,type1_2,7,0.0,6.0,1,0.0,mae,,,,0.25,0.08,0.08,0.08
623,power,7,0.0,0.0,1,0.0,mae,,,,,0.32,0.16,0.0
624,power,7,0.08333333333333333,0.0,1,0.0,mae,,,,,0.34,0.25,0.0
625,power,7,0.16666666666666666,0.0,1,0.0,mae,,,,,0.66,0.49,0.42
626,power,7,0.25,0.0,1,0.0,mae,,,,,0.82,0.66,0.83
627,power,7,0.3333333333333333,0.0,1,0.0,mae,,,,,0.9,0.66,0.91
628,power,7,0.41666666666666663,0.0,1,0.0,mae,,,,,0.99,0.66,0.99
629,power,7,0.5,0.0,1,0.0,mae,,,,,0.99,0.74,0.99
630,type1_1,7,0.0,0.0,3,0.0,mse,0.0,0.0,0.0,0.16,0.01,0.01,0.0
631,type1_1,7,0.0,0.0,3,0.006666666666666667,mse,0.17,0.5,0.51,0.09,0.01,0.01,0.0
632,type1_1,7,0.0,0.0,3,0.013333333333333334,mse,0.68,1.0,0.92,0.09,0.01,0.01,0.0
633,type1_1,7,0.0,0.0,3,0.02,mse,1.0,1.0,0.92,0.09,0.01,0.01,0.0
634,type1_1,7,0.0,0.0,3,0.02666666666666667,mse,1.0,1.0,0.92,0.09,0.01,0.01,0.0
635,type1_1,7,0.0,0.0,3,0.03333333333333333,mse,1.0,1.0,0.92,0.09,0.01,0.01,0.0
636,type1_1,7,0.0,0.0,3,0.04,mse,1.0,1.0,0.92,0.09,0.01,0.01,0.0
637,type1_2,7,0.0,0.0,3,0.0,mse,,,,0.08,0.0,0.0,0.0
638,type1_2,7,0.0,1.0,3,0.0,mse,,,,0.24,0.0,0.0,0.0
639,type1_2,7,0.0,2.0,3,0.0,mse,,,,0.32,0.0,0.08,0.0
640,type1_2,7,0.0,3.0,3,0.0,mse,,,,0.4,0.0,0.08,0.0
641,type1_2,7,0.0,4.0,3,0.0,mse,,,,0.48,0.0,0.08,0.0
642,type1_2,7,0.0,5.0,3,0.0,mse,,,,0.48,0.0,0.08,0.0
643,type1_2,7,0.0,6.0,3,0.0,mse,,,,0.48,0.0,0.08,0.0
644,power,7,0.0,0.0,3,0.0,mse,,,,,0.09,0.09,0.0
645,power,7,0.08333333333333333,0.0,3,0.0,mse,,,,,0.49,0.33,0.08
646,power,7,0.16666666666666666,0.0,3,0.0,mse,,,,,0.82,0.49,0.66
647,power,7,0.25,0.0,3,0.0,mse,,,,,0.91,0.65,0.99
648,power,7,0.3333333333333333,0.0,3,0.0,mse,,,,,0.99,0.91,0.99
649,power,7,0.41666666666666663,0.0,3,0.0,mse,,,,,1.0,0.91,1.0
650,power,7,0.5,0.0,3,0.0,mse,,,,,1.0,0.99,1.0
651,type1_1,7,0.0,0.0,3,0.0,mae,0.0,0.0,0.0,0.16,0.01,0.16,0.08
652,type1_1,7,0.0,0.0,3,0.006666666666666667,mae,0.17,0.5,0.51,0.09,0.01,0.08,0.0
653,type1_1,7,0.0,0.0,3,0.013333333333333334,mae,0.76,1.0,0.92,0.09,0.01,0.08,0.0
654,type1_1,7,0.0,0.0,3,0.02,mae,0.92,1.0,0.92,0.09,0.01,0.08,0.0
655,type1_1,7,0.0,0.0,3,0.02666666666666667,mae,1.0,1.0,0.92,0.09,0.01,0.08,0.0
656,type1_1,7,0.0,0.0,3,0.03333333333333333,mae,1.0,1.0,0.92,0.09,0.01,0.08,0.0
657,type1_1,7,0.0,0.0,3,0.04,mae,1.0,1.0,0.92,0.09,0.01,0.08,0.0
658,type1_2,7,0.0,0.0,3,0.0,mae,,,,0.08,0.0,0.0,0.08
659,type1_2,7,0.0,1.0,3,0.0,mae,,,,0.24,0.0,0.24,0.08
660,type1_2,7,0.0,2.0,3,0.0,mae,,,,0.32,0.0,0.32,0.08
661,type1_2,7,0.0,3.0,3,0.0,mae,,,,0.4,0.0,0.32,0.08
662,type1_2,7,0.0,4.0,3,0.0,mae,,,,0.48,0.0,0.32,0.08
663,type1_2,7,0.0,5.0,3,0.0,mae,,,,0.48,0.0,0.32,0.08
664,type1_2,7,0.0,6.0,3,0.0,mae,,,,0.48,0.0,0.32,0.08
665,power,7,0.0,0.0,3,0.0,mae,,,,,0.09,0.09,0.0
666,power,7,0.08333333333333333,0.0,3,0.0,mae,,,,,0.49,0.17,0.17
667,power,7,0.16666666666666666,0.0,3,0.0,mae,,,,,0.82,0.41,0.5
668,power,7,0.25,0.0,3,0.0,mae,,,,,0.91,0.66,0.75
669,power,7,0.3333333333333333,0.0,3,0.0,mae,,,,,0.99,0.74,0.99
670,power,7,0.41666666666666663,0.0,3,0.0,mae,,,,,1.0,0.91,0.99
671,power,7,0.5,0.0,3,0.0,mae,,,,,1.0,0.99,1.0
672,type1_1,8,0.0,0.0,1,0.0,mse,0.08,0.09,0.09,0.08,0.08,0.24,0.0
673,type1_1,8,0.0,0.0,1,0.006666666666666667,mse,0.17,0.17,0.25,0.01,0.08,0.09,0.0
674,type1_1,8,0.0,0.0,1,0.013333333333333334,mse,0.25,0.83,0.68,0.01,0.08,0.09,0.0
675,type1_1,8,0.0,0.0,1,0.02,mse,0.76,1.0,1.0,0.01,0.08,0.09,0.0
676,type1_1,8,0.0,0.0,1,0.02666666666666667,mse,1.0,1.0,1.0,0.01,0.08,0.09,0.0
677,type1_1,8,0.0,0.0,1,0.03333333333333333,mse,1.0,1.0,1.0,0.01,0.08,0.01,0.0
678,type1_1,8,0.0,0.0,1,0.04,mse,1.0,1.0,1.0,0.01,0.08,0.01,0.0
679,type1_2,8,0.0,0.0,1,0.0,mse,,,,0.16,0.16,0.08,0.08
680,type1_2,8,0.0,1.0,1,0.0,mse,,,,0.25,0.16,0.09,0.08
681,type1_2,8,0.0,2.0,1,0.0,mse,,,,0.33,0.16,0.16,0.08
682,type1_2,8,0.0,3.0,1,0.0,mse,,,,0.34,0.16,0.16,0.08
683,type1_2,8,0.0,4.0,1,0.0,mse,,,,0.34,0.16,0.16,0.08
684,type1_2,8,0.0,5.0,1,0.0,mse,,,,0.34,0.16,0.16,0.08
685,type1_2,8,0.0,6.0,1,0.0,mse,,,,0.34,0.16,0.16,0.08
686,power,8,0.0,0.0,1,0.0,mse,,,,,0.09,0.09,0.01
687,power,8,0.08333333333333333,0.0,1,0.0,mse,,,,,0.25,0.25,0.0
688,power,8,0.16666666666666666,0.0,1,0.0,mse,,,,,0.5,0.49,0.41
689,power,8,0.25,0.0,1,0.0,mse,,,,,0.74,0.66,0.81
690,power,8,0.3333333333333333,0.0,1,0.0,mse,,,,,0.74,0.74,0.99
691,power,8,0.41666666666666663,0.0,1,0.0,mse,,,,,0.91,0.75,0.99
692,power,8,0.5,0.0,1,0.0,mse,,,,,0.99,0.99,0.99
693,type1_1,8,0.0,0.0,1,0.0,mae,0.0,0.09,0.09,0.08,0.08,0.16,0.0
694,type1_1,8,0.0,0.0,1,0.006666666666666667,mae,0.17,0.17,0.25,0.01,0.08,0.09,0.0
695,type1_1,8,0.0,0.0,1,0.013333333333333334,mae,0.41,0.83,0.68,0.01,0.08,0.09,0.0
696,type1_1,8,0.0,0.0,1,0.02,mae,0.5,1.0,1.0,0.01,0.08,0.01,0.0
697,type1_1,8,0.0,0.0,1,0.02666666666666667,mae,0.92,1.0,1.0,0.01,0.08,0.01,0.0
698,type1_1,8,0.0,0.0,1,0.03333333333333333,mae,1.0,1.0,1.0,0.01,0.08,0.01,0.0
699,type1_1,8,0.0,0.0,1,0.04,mae,1.0,1.0,1.0,0.01,0.08,0.01,0.0
700,type1_2,8,0.0,0.0,1,0.0,mae,,,,0.16,0.16,0.16,0.16
701,type1_2,8,0.0,1.0,1,0.0,mae,,,,0.25,0.16,0.09,0.16
702,type1_2,8,0.0,2.0,1,0.0,mae,,,,0.33,0.16,0.09,0.16
703,type1_2,8,0.0,3.0,1,0.0,mae,,,,0.34,0.16,0.09,0.16
704,type1_2,8,0.0,4.0,1,0.0,mae,,,,0.34,0.16,0.09,0.16
705,type1_2,8,0.0,5.0,1,0.0,mae,,,,0.34,0.16,0.09,0.16
706,type1_2,8,0.0,6.0,1,0.0,mae,,,,0.34,0.16,0.09,0.16
707,power,8,0.0,0.0,1,0.0,mae,,,,,0.09,0.09,0.09
708,power,8,0.08333333333333333,0.0,1,0.0,mae,,,,,0.25,0.17,0.08
709,power,8,0.16666666666666666,0.0,1,0.0,mae,,,,,0.5,0.65,0.34
710,power,8,0.25,0.0,1,0.0,mae,,,,,0.74,0.66,0.82
711,power,8,0.3333333333333333,0.0,1,0.0,mae,,,,,0.74,0.66,0.83
712,power,8,0.41666666666666663,0.0,1,0.0,mae,,,,,0.91,0.66,0.99
713,power,8,0.5,0.0,1,0.0,mae,,,,,0.99,0.74,0.99
714,type1_1,8,0.0,0.0,3,0.0,mse,0.0,0.09,0.09,0.24,0.0,0.16,0.0
715,type1_1,8,0.0,0.0,3,0.006666666666666667,mse,0.1,0.34,0.26,0.09,0.01,0.01,0.0
716,type1_1,8,0.0,0.0,3,0.013333333333333334,mse,0.5,1.0,0.92,0.09,0.09,0.01,0.0
717,type1_1,8,0.0,0.0,3,0.02,mse,0.76,1.0,0.92,0.09,0.09,0.01,0.0
718,type1_1,8,0.0,0.0,3,0.02666666666666667,mse,1.0,1.0,1.0,0.09,0.09,0.01,0.0
719,type1_1,8,0.0,0.0,3,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.09,0.01,0.0
720,type1_1,8,0.0,0.0,3,0.04,mse,1.0,1.0,1.0,0.09,0.09,0.01,0.0
721,type1_2,8,0.0,0.0,3,0.0,mse,,,,0.08,0.08,0.08,0.0
722,type1_2,8,0.0,1.0,3,0.0,mse,,,,0.09,0.08,0.0,0.0
723,type1_2,8,0.0,2.0,3,0.0,mse,,,,0.17,0.08,0.08,0.0
724,type1_2,8,0.0,3.0,3,0.0,mse,,,,0.17,0.08,0.08,0.0
725,type1_2,8,0.0,4.0,3,0.0,mse,,,,0.17,0.08,0.08,0.0
726,type1_2,8,0.0,5.0,3,0.0,mse,,,,0.25,0.08,0.08,0.0
727,type1_2,8,0.0,6.0,3,0.0,mse,,,,0.25,0.08,0.08,0.0
728,power,8,0.0,0.0,3,0.0,mse,,,,,0.01,0.26,0.01
729,power,8,0.08333333333333333,0.0,3,0.0,mse,,,,,0.25,0.33,0.16
730,power,8,0.16666666666666666,0.0,3,0.0,mse,,,,,0.66,0.49,0.57
731,power,8,0.25,0.0,3,0.0,mse,,,,,0.91,0.65,0.99
732,power,8,0.3333333333333333,0.0,3,0.0,mse,,,,,0.99,0.91,0.99
733,power,8,0.41666666666666663,0.0,3,0.0,mse,,,,,0.99,0.91,1.0
734,power,8,0.5,0.0,3,0.0,mse,,,,,1.0,0.99,1.0
735,type1_1,8,0.0,0.0,3,0.0,mae,0.0,0.09,0.09,0.24,0.0,0.24,0.08
736,type1_1,8,0.0,0.0,3,0.006666666666666667,mae,0.16,0.34,0.26,0.09,0.01,0.09,0.0
737,type1_1,8,0.0,0.0,3,0.013333333333333334,mae,0.51,1.0,0.92,0.09,0.09,0.09,0.0
738,type1_1,8,0.0,0.0,3,0.02,mae,0.84,1.0,0.92,0.09,0.09,0.09,0.0
739,type1_1,8,0.0,0.0,3,0.02666666666666667,mae,1.0,1.0,1.0,0.09,0.09,0.08,0.0
740,type1_1,8,0.0,0.0,3,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.09,0.08,0.0
741,type1_1,8,0.0,0.0,3,0.04,mae,1.0,1.0,1.0,0.09,0.09,0.08,0.0
742,type1_2,8,0.0,0.0,3,0.0,mae,,,,0.08,0.08,0.08,0.08
743,type1_2,8,0.0,1.0,3,0.0,mae,,,,0.09,0.08,0.09,0.08
744,type1_2,8,0.0,2.0,3,0.0,mae,,,,0.17,0.08,0.17,0.08
745,type1_2,8,0.0,3.0,3,0.0,mae,,,,0.17,0.08,0.17,0.08
746,type1_2,8,0.0,4.0,3,0.0,mae,,,,0.17,0.08,0.16,0.08
747,type1_2,8,0.0,5.0,3,0.0,mae,,,,0.25,0.08,0.16,0.08
748,type1_2,8,0.0,6.0,3,0.0,mae,,,,0.25,0.08,0.16,0.08
749,power,8,0.0,0.0,3,0.0,mae,,,,,0.01,0.18,0.01
750,power,8,0.08333333333333333,0.0,3,0.0,mae,,,,,0.25,0.25,0.09
751,power,8,0.16666666666666666,0.0,3,0.0,mae,,,,,0.66,0.41,0.49
752,power,8,0.25,0.0,3,0.0,mae,,,,,0.91,0.57,0.83
753,power,8,0.3333333333333333,0.0,3,0.0,mae,,,,,0.99,0.74,0.99
754,power,8,0.41666666666666663,0.0,3,0.0,mae,,,,,0.99,0.91,0.99
755,power,8,0.5,0.0,3,0.0,mae,,,,,1.0,0.99,1.0
756,type1_1,9,0.0,0.0,1,0.0,mse,0.16,0.0,0.09,0.17,0.17,0.09,0.0
757,type1_1,9,0.0,0.0,1,0.006666666666666667,mse,0.18,0.42,0.34,0.09,0.09,0.01,0.0
758,type1_1,9,0.0,0.0,1,0.013333333333333334,mse,0.58,0.75,0.76,0.09,0.01,0.01,0.0
759,type1_1,9,0.0,0.0,1,0.02,mse,0.76,0.92,1.0,0.09,0.01,0.01,0.0
760,type1_1,9,0.0,0.0,1,0.02666666666666667,mse,1.0,1.0,1.0,0.01,0.01,0.01,0.0
761,type1_1,9,0.0,0.0,1,0.03333333333333333,mse,1.0,1.0,1.0,0.01,0.01,0.01,0.0
762,type1_1,9,0.0,0.0,1,0.04,mse,1.0,1.0,1.0,0.01,0.01,0.01,0.0
763,type1_2,9,0.0,0.0,1,0.0,mse,,,,0.08,0.0,0.0,0.0
764,type1_2,9,0.0,1.0,1,0.0,mse,,,,0.17,0.0,0.09,0.0
765,type1_2,9,0.0,2.0,1,0.0,mse,,,,0.17,0.0,0.16,0.0
766,type1_2,9,0.0,3.0,1,0.0,mse,,,,0.17,0.0,0.16,0.0
767,type1_2,9,0.0,4.0,1,0.0,mse,,,,0.17,0.0,0.16,0.0
768,type1_2,9,0.0,5.0,1,0.0,mse,,,,0.17,0.0,0.16,0.0
769,type1_2,9,0.0,6.0,1,0.0,mse,,,,0.17,0.0,0.16,0.0
770,power,9,0.0,0.0,1,0.0,mse,,,,,0.08,0.09,0.01
771,power,9,0.08333333333333333,0.0,1,0.0,mse,,,,,0.17,0.25,0.0
772,power,9,0.16666666666666666,0.0,1,0.0,mse,,,,,0.49,0.41,0.4
773,power,9,0.25,0.0,1,0.0,mse,,,,,0.66,0.66,0.82
774,power,9,0.3333333333333333,0.0,1,0.0,mse,,,,,0.75,0.74,0.99
775,power,9,0.41666666666666663,0.0,1,0.0,mse,,,,,0.99,0.75,0.99
776,power,9,0.5,0.0,1,0.0,mse,,,,,0.99,0.99,0.99
777,type1_1,9,0.0,0.0,1,0.0,mae,0.16,0.0,0.09,0.17,0.17,0.17,0.08
778,type1_1,9,0.0,0.0,1,0.006666666666666667,mae,0.09,0.42,0.34,0.09,0.09,0.09,0.0
779,type1_1,9,0.0,0.0,1,0.013333333333333334,mae,0.5,0.75,0.76,0.09,0.01,0.09,0.0
780,type1_1,9,0.0,0.0,1,0.02,mae,0.74,0.92,1.0,0.09,0.01,0.09,0.0
781,type1_1,9,0.0,0.0,1,0.02666666666666667,mae,0.76,1.0,1.0,0.01,0.01,0.01,0.0
782,type1_1,9,0.0,0.0,1,0.03333333333333333,mae,0.92,1.0,1.0,0.01,0.01,0.01,0.0
783,type1_1,9,0.0,0.0,1,0.04,mae,0.92,1.0,1.0,0.01,0.01,0.01,0.0
784,type1_2,9,0.0,0.0,1,0.0,mae,,,,0.08,0.0,0.08,0.0
785,type1_2,9,0.0,1.0,1,0.0,mae,,,,0.17,0.0,0.01,0.0
786,type1_2,9,0.0,2.0,1,0.0,mae,,,,0.17,0.0,0.09,0.0
787,type1_2,9,0.0,3.0,1,0.0,mae,,,,0.17,0.0,0.09,0.0
788,type1_2,9,0.0,4.0,1,0.0,mae,,,,0.17,0.0,0.09,0.0
789,type1_2,9,0.0,5.0,1,0.0,mae,,,,0.17,0.0,0.17,0.0
790,type1_2,9,0.0,6.0,1,0.0,mae,,,,0.17,0.0,0.17,0.0
791,power,9,0.0,0.0,1,0.0,mae,,,,,0.08,0.17,0.01
792,power,9,0.08333333333333333,0.0,1,0.0,mae,,,,,0.17,0.16,0.08
793,power,9,0.16666666666666666,0.0,1,0.0,mae,,,,,0.49,0.57,0.34
794,power,9,0.25,0.0,1,0.0,mae,,,,,0.66,0.66,0.75
795,power,9,0.3333333333333333,0.0,1,0.0,mae,,,,,0.75,0.66,0.91
796,power,9,0.41666666666666663,0.0,1,0.0,mae,,,,,0.99,0.66,0.99
797,power,9,0.5,0.0,1,0.0,mae,,,,,0.99,0.75,0.99
798,type1_1,9,0.0,0.0,3,0.0,mse,0.08,0.08,0.08,0.16,0.08,0.09,0.0
799,type1_1,9,0.0,0.0,3,0.006666666666666667,mse,0.25,0.5,0.42,0.09,0.08,0.01,0.0
800,type1_1,9,0.0,0.0,3,0.013333333333333334,mse,0.5,1.0,0.84,0.09,0.08,0.01,0.0
801,type1_1,9,0.0,0.0,3,0.02,mse,0.92,1.0,1.0,0.09,0.08,0.01,0.0
802,type1_1,9,0.0,0.0,3,0.02666666666666667,mse,1.0,1.0,1.0,0.09,0.08,0.01,0.0
803,type1_1,9,0.0,0.0,3,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.08,0.01,0.0
804,type1_1,9,0.0,0.0,3,0.04,mse,1.0,1.0,1.0,0.09,0.08,0.01,0.0
805,type1_2,9,0.0,0.0,3,0.0,mse,,,,0.08,0.0,0.0,0.16
806,type1_2,9,0.0,1.0,3,0.0,mse,,,,0.32,0.0,0.08,0.16
807,type1_2,9,0.0,2.0,3,0.0,mse,,,,0.4,0.0,0.08,0.16
808,type1_2,9,0.0,3.0,3,0.0,mse,,,,0.48,0.0,0.08,0.16
809,type1_2,9,0.0,4.0,3,0.0,mse,,,,0.48,0.0,0.08,0.16
810,type1_2,9,0.0,5.0,3,0.0,mse,,,,0.48,0.0,0.08,0.16
811,type1_2,9,0.0,6.0,3,0.0,mse,,,,0.48,0.0,0.16,0.16
812,power,9,0.0,0.0,3,0.0,mse,,,,,0.0,0.01,0.01
813,power,9,0.08333333333333333,0.0,3,0.0,mse,,,,,0.25,0.33,0.16
814,power,9,0.16666666666666666,0.0,3,0.0,mse,,,,,0.66,0.49,0.74
815,power,9,0.25,0.0,3,0.0,mse,,,,,0.91,0.65,0.99
816,power,9,0.3333333333333333,0.0,3,0.0,mse,,,,,0.99,0.91,0.99
817,power,9,0.41666666666666663,0.0,3,0.0,mse,,,,,1.0,0.91,1.0
818,power,9,0.5,0.0,3,0.0,mse,,,,,1.0,0.99,1.0
819,type1_1,9,0.0,0.0,3,0.0,mae,0.16,0.08,0.08,0.16,0.08,0.16,0.0
820,type1_1,9,0.0,0.0,3,0.006666666666666667,mae,0.25,0.5,0.42,0.09,0.08,0.09,0.0
821,type1_1,9,0.0,0.0,3,0.013333333333333334,mae,0.59,1.0,0.84,0.09,0.08,0.08,0.0
822,type1_1,9,0.0,0.0,3,0.02,mae,0.76,1.0,1.0,0.09,0.08,0.08,0.0
823,type1_1,9,0.0,0.0,3,0.02666666666666667,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
824,type1_1,9,0.0,0.0,3,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
825,type1_1,9,0.0,0.0,3,0.04,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
826,type1_2,9,0.0,0.0,3,0.0,mae,,,,0.08,0.0,0.0,0.16
827,type1_2,9,0.0,1.0,3,0.0,mae,,,,0.32,0.0,0.32,0.16
828,type1_2,9,0.0,2.0,3,0.0,mae,,,,0.4,0.0,0.4,0.16
829,type1_2,9,0.0,3.0,3,0.0,mae,,,,0.48,0.0,0.4,0.16
830,type1_2,9,0.0,4.0,3,0.0,mae,,,,0.48,0.0,0.4,0.16
831,type1_2,9,0.0,5.0,3,0.0,mae,,,,0.48,0.0,0.4,0.16
832,type1_2,9,0.0,6.0,3,0.0,mae,,,,0.48,0.0,0.4,0.16
833,power,9,0.0,0.0,3,0.0,mae,,,,,0.0,0.01,0.01
834,power,9,0.08333333333333333,0.0,3,0.0,mae,,,,,0.25,0.17,0.09
835,power,9,0.16666666666666666,0.0,3,0.0,mae,,,,,0.66,0.41,0.58
836,power,9,0.25,0.0,3,0.0,mae,,,,,0.91,0.65,0.83
837,power,9,0.3333333333333333,0.0,3,0.0,mae,,,,,0.99,0.74,0.99
838,power,9,0.41666666666666663,0.0,3,0.0,mae,,,,,1.0,0.91,0.99
839,power,9,0.5,0.0,3,0.0,mae,,,,,1.0,0.99,1.0
840,type1_1,10,0.0,0.0,1,0.0,mse,0.0,0.01,0.0,0.09,0.17,0.01,0.0
841,type1_1,10,0.0,0.0,1,0.006666666666666667,mse,0.02,0.43,0.34,0.01,0.1,0.01,0.0
842,type1_1,10,0.0,0.0,1,0.013333333333333334,mse,0.35,0.67,0.83,0.01,0.1,0.01,0.0
843,type1_1,10,0.0,0.0,1,0.02,mse,0.75,0.92,0.92,0.01,0.1,0.01,0.0
844,type1_1,10,0.0,0.0,1,0.02666666666666667,mse,1.0,1.0,1.0,0.01,0.1,0.01,0.0
845,type1_1,10,0.0,0.0,1,0.03333333333333333,mse,1.0,1.0,1.0,0.01,0.1,0.01,0.0
846,type1_1,10,0.0,0.0,1,0.04,mse,1.0,1.0,1.0,0.01,0.1,0.01,0.0
847,type1_2,10,0.0,0.0,1,0.0,mse,,,,0.16,0.08,0.0,0.09
848,type1_2,10,0.0,1.0,1,0.0,mse,,,,0.17,0.08,0.01,0.09
849,type1_2,10,0.0,2.0,1,0.0,mse,,,,0.18,0.08,0.08,0.09
850,type1_2,10,0.0,3.0,1,0.0,mse,,,,0.18,0.08,0.08,0.09
851,type1_2,10,0.0,4.0,1,0.0,mse,,,,0.18,0.08,0.08,0.09
852,type1_2,10,0.0,5.0,1,0.0,mse,,,,0.18,0.08,0.08,0.09
853,type1_2,10,0.0,6.0,1,0.0,mse,,,,0.19,0.08,0.08,0.09
854,power,10,0.0,0.0,1,0.0,mse,,,,,0.09,0.01,0.01
855,power,10,0.08333333333333333,0.0,1,0.0,mse,,,,,0.25,0.25,0.0
856,power,10,0.16666666666666666,0.0,1,0.0,mse,,,,,0.5,0.41,0.41
857,power,10,0.25,0.0,1,0.0,mse,,,,,0.67,0.66,0.82
858,power,10,0.3333333333333333,0.0,1,0.0,mse,,,,,0.75,0.74,0.99
859,power,10,0.41666666666666663,0.0,1,0.0,mse,,,,,0.99,0.75,0.99
860,power,10,0.5,0.0,1,0.0,mse,,,,,0.99,0.99,1.0
861,type1_1,10,0.0,0.0,1,0.0,mae,0.0,0.01,0.0,0.09,0.17,0.17,0.08
862,type1_1,10,0.0,0.0,1,0.006666666666666667,mae,0.08,0.43,0.34,0.01,0.1,0.09,0.0
863,type1_1,10,0.0,0.0,1,0.013333333333333334,mae,0.18,0.67,0.83,0.01,0.1,0.09,0.0
864,type1_1,10,0.0,0.0,1,0.02,mae,0.67,0.92,0.92,0.01,0.1,0.01,0.0
865,type1_1,10,0.0,0.0,1,0.02666666666666667,mae,0.91,1.0,1.0,0.01,0.1,0.01,0.0
866,type1_1,10,0.0,0.0,1,0.03333333333333333,mae,0.99,1.0,1.0,0.01,0.1,0.01,0.0
867,type1_1,10,0.0,0.0,1,0.04,mae,1.0,1.0,1.0,0.01,0.1,0.01,0.0
868,type1_2,10,0.0,0.0,1,0.0,mae,,,,0.16,0.08,0.24,0.08
869,type1_2,10,0.0,1.0,1,0.0,mae,,,,0.17,0.08,0.01,0.08
